# co2c0000379.rd
# 120 trials, 64 chans, 416 samples 368 post_stim samples
# 3.906000 msecs uV
# S2 nomatch, trial 1
# FP1 chan 0
1 FP1 0 -4.801
1 FP1 1 -7.243
1 FP1 2 -7.731
1 FP1 3 -5.778
1 FP1 4 -2.848
1 FP1 5 -1.872
1 FP1 6 -2.848
1 FP1 7 -4.801
1 FP1 8 -6.266
1 FP1 9 -6.266
1 FP1 10 -4.801
1 FP1 11 -3.337
1 FP1 12 -2.848
1 FP1 13 -3.337
1 FP1 14 -3.825
1 FP1 15 -2.848
1 FP1 16 -0.895
1 FP1 17 0.081
1 FP1 18 -0.895
1 FP1 19 -3.825
1 FP1 20 -7.731
1 FP1 21 -10.661
1 FP1 22 -11.637
1 FP1 23 -11.149
1 FP1 24 -10.173
1 FP1 25 -9.684
1 FP1 26 -9.684
1 FP1 27 -9.684
1 FP1 28 -9.196
1 FP1 29 -9.196
1 FP1 30 -8.708
1 FP1 31 -7.731
1 FP1 32 -6.266
1 FP1 33 -5.290
1 FP1 34 -4.313
1 FP1 35 -4.313
1 FP1 36 -5.290
1 FP1 37 -5.290
1 FP1 38 -4.313
1 FP1 39 -1.872
1 FP1 40 0.081
1 FP1 41 -0.407
1 FP1 42 -3.337
1 FP1 43 -7.731
1 FP1 44 -12.126
1 FP1 45 -15.055
1 FP1 46 -16.032
1 FP1 47 -16.032
1 FP1 48 -15.544
1 FP1 49 -13.590
1 FP1 50 -10.661
1 FP1 51 -7.243
1 FP1 52 -4.801
1 FP1 53 -4.313
1 FP1 54 -5.778
1 FP1 55 -7.731
1 FP1 56 -8.219
1 FP1 57 -8.219
1 FP1 58 -7.731
1 FP1 59 -8.708
1 FP1 60 -10.173
1 FP1 61 -11.637
1 FP1 62 -12.126
1 FP1 63 -11.149
1 FP1 64 -9.196
1 FP1 65 -8.219
1 FP1 66 -9.684
1 FP1 67 -11.637
1 FP1 68 -13.590
1 FP1 69 -13.590
1 FP1 70 -11.637
1 FP1 71 -8.708
1 FP1 72 -6.266
1 FP1 73 -5.778
1 FP1 74 -6.266
1 FP1 75 -7.243
1 FP1 76 -8.708
1 FP1 77 -9.684
1 FP1 78 -10.173
1 FP1 79 -9.684
1 FP1 80 -8.708
1 FP1 81 -7.243
1 FP1 82 -6.755
1 FP1 83 -6.755
1 FP1 84 -6.755
1 FP1 85 -6.266
1 FP1 86 -4.801
1 FP1 87 -2.848
1 FP1 88 -0.407
1 FP1 89 0.570
1 FP1 90 0.081
1 FP1 91 -1.872
1 FP1 92 -3.337
1 FP1 93 -4.801
1 FP1 94 -5.290
1 FP1 95 -5.290
1 FP1 96 -4.313
1 FP1 97 -3.825
1 FP1 98 -2.360
1 FP1 99 -1.872
1 FP1 100 -1.872
1 FP1 101 -3.825
1 FP1 102 -6.755
1 FP1 103 -9.196
1 FP1 104 -10.173
1 FP1 105 -9.196
1 FP1 106 -8.219
1 FP1 107 -7.243
1 FP1 108 -7.731
1 FP1 109 -8.708
1 FP1 110 -8.708
1 FP1 111 -7.731
1 FP1 112 -6.266
1 FP1 113 -4.313
1 FP1 114 -3.337
1 FP1 115 -3.825
1 FP1 116 -4.313
1 FP1 117 -5.290
1 FP1 118 -6.266
1 FP1 119 -6.755
1 FP1 120 -7.731
1 FP1 121 -7.731
1 FP1 122 -6.755
1 FP1 123 -4.801
1 FP1 124 -3.337
1 FP1 125 -3.337
1 FP1 126 -4.313
1 FP1 127 -6.266
1 FP1 128 -7.731
1 FP1 129 -7.731
1 FP1 130 -6.755
1 FP1 131 -5.290
1 FP1 132 -4.313
1 FP1 133 -3.825
1 FP1 134 -3.825
1 FP1 135 -3.825
1 FP1 136 -3.337
1 FP1 137 -2.848
1 FP1 138 -2.848
1 FP1 139 -3.337
1 FP1 140 -4.313
1 FP1 141 -5.778
1 FP1 142 -7.243
1 FP1 143 -8.219
1 FP1 144 -8.708
1 FP1 145 -8.219
1 FP1 146 -7.243
1 FP1 147 -5.778
1 FP1 148 -4.801
1 FP1 149 -5.290
1 FP1 150 -6.755
1 FP1 151 -8.708
1 FP1 152 -10.661
1 FP1 153 -12.126
1 FP1 154 -12.126
1 FP1 155 -12.126
1 FP1 156 -10.661
1 FP1 157 -8.219
1 FP1 158 -5.778
1 FP1 159 -3.825
1 FP1 160 -4.313
1 FP1 161 -7.243
1 FP1 162 -9.684
1 FP1 163 -10.661
1 FP1 164 -8.708
1 FP1 165 -4.801
1 FP1 166 -1.383
1 FP1 167 -0.407
1 FP1 168 -3.337
1 FP1 169 -7.243
1 FP1 170 -10.661
1 FP1 171 -10.661
1 FP1 172 -8.708
1 FP1 173 -6.266
1 FP1 174 -5.778
1 FP1 175 -7.731
1 FP1 176 -10.173
