# co2c0000355.rd
# 120 trials, 64 chans, 416 samples 368 post_stim samples
# 3.906000 msecs uV
# S2 nomatch, trial 1
# FP1 chan 0
1 FP1 0 -4.598
1 FP1 1 -6.551
1 FP1 2 -7.039
1 FP1 3 -7.528
1 FP1 4 -9.481
1 FP1 5 -13.387
1 FP1 6 -18.270
1 FP1 7 -23.153
1 FP1 8 -26.082
1 FP1 9 -25.594
1 FP1 10 -21.200
1 FP1 11 -14.364
1 FP1 12 -6.063
1 FP1 13 0.773
1 FP1 14 3.703
1 FP1 15 1.750
1 FP1 16 -3.133
1 FP1 17 -8.993
1 FP1 18 -13.387
1 FP1 19 -14.852
1 FP1 20 -12.899
1 FP1 21 -8.504
1 FP1 22 -2.645
1 FP1 23 1.750
1 FP1 24 4.679
1 FP1 25 5.168
1 FP1 26 4.679
1 FP1 27 1.750
1 FP1 28 -2.645
1 FP1 29 -9.481
1 FP1 30 -17.782
1 FP1 31 -25.594
1 FP1 32 -29.500
1 FP1 33 -27.059
1 FP1 34 -20.711
1 FP1 35 -14.364
1 FP1 36 -12.410
1 FP1 37 -15.828
1 FP1 38 -22.176
1 FP1 39 -26.571
1 FP1 40 -24.618
1 FP1 41 -15.828
1 FP1 42 -4.598
1 FP1 43 5.656
1 FP1 44 11.027
1 FP1 45 11.515
1 FP1 46 7.121
1 FP1 47 0.773
1 FP1 48 -7.039
1 FP1 49 -12.899
1 FP1 50 -15.340
1 FP1 51 -14.852
1 FP1 52 -13.387
1 FP1 53 -13.875
1 FP1 54 -17.293
1 FP1 55 -21.688
1 FP1 56 -23.153
1 FP1 57 -20.223
1 FP1 58 -14.852
1 FP1 59 -11.434
1 FP1 60 -11.434
1 FP1 61 -13.875
1 FP1 62 -16.317
1 FP1 63 -14.852
1 FP1 64 -10.946
1 FP1 65 -7.039
1 FP1 66 -4.598
1 FP1 67 -4.110
1 FP1 68 -3.133
1 FP1 69 -1.180
1 FP1 70 0.285
1 FP1 71 0.285
1 FP1 72 -1.668
1 FP1 73 -4.110
1 FP1 74 -5.575
1 FP1 75 -7.528
1 FP1 76 -12.410
1 FP1 77 -21.200
1 FP1 78 -30.965
1 FP1 79 -36.336
1 FP1 80 -34.871
1 FP1 81 -28.035
1 FP1 82 -21.200
1 FP1 83 -20.223
1 FP1 84 -26.082
1 FP1 85 -33.407
1 FP1 86 -37.313
1 FP1 87 -33.895
1 FP1 88 -25.106
1 FP1 89 -17.293
1 FP1 90 -13.875
1 FP1 91 -15.828
1 FP1 92 -19.735
1 FP1 93 -22.176
1 FP1 94 -23.641
1 FP1 95 -24.618
1 FP1 96 -27.059
1 FP1 97 -30.965
1 FP1 98 -33.895
1 FP1 99 -33.895
1 FP1 100 -30.477
1 FP1 101 -26.571
1 FP1 102 -24.129
1 FP1 103 -23.153
1 FP1 104 -24.129
1 FP1 105 -25.106
1 FP1 106 -26.082
1 FP1 107 -26.571
1 FP1 108 -27.059
1 FP1 109 -26.082
1 FP1 110 -23.153
1 FP1 111 -18.758
1 FP1 112 -15.828
1 FP1 113 -15.828
1 FP1 114 -19.246
1 FP1 115 -24.129
1 FP1 116 -27.059
1 FP1 117 -26.571
1 FP1 118 -24.129
