# co2c0000374.rd
# 120 trials, 64 chans, 416 samples 368 post_stim samples
# 3.906000 msecs uV
# S2 nomatch, trial 1
# FP1 chan 0
1 FP1 0 4.018
1 FP1 1 3.530
1 FP1 2 3.042
1 FP1 3 2.553
1 FP1 4 2.553
1 FP1 5 3.530
1 FP1 6 4.506
1 FP1 7 4.995
1 FP1 8 4.018
1 FP1 9 3.530
1 FP1 10 3.042
1 FP1 11 4.018
1 FP1 12 4.995
1 FP1 13 4.506
1 FP1 14 2.553
1 FP1 15 1.088
1 FP1 16 0.112
1 FP1 17 1.577
1 FP1 18 3.530
1 FP1 19 4.506
1 FP1 20 4.506
1 FP1 21 3.530
1 FP1 22 3.530
1 FP1 23 4.506
1 FP1 24 5.971
1 FP1 25 7.436
1 FP1 26 8.413
1 FP1 27 7.436
1 FP1 28 6.460
1 FP1 29 5.971
1 FP1 30 5.971
1 FP1 31 6.460
1 FP1 32 5.483
1 FP1 33 4.506
1 FP1 34 3.042
1 FP1 35 2.065
1 FP1 36 1.577
1 FP1 37 1.577
1 FP1 38 2.065
1 FP1 39 2.065
1 FP1 40 1.577
1 FP1 41 1.577
1 FP1 42 1.088
1 FP1 43 1.088
1 FP1 44 0.600
1 FP1 45 0.112
1 FP1 46 0.112
1 FP1 47 -0.376
1 FP1 48 -1.353
1 FP1 49 -0.865
1 FP1 50 0.112
1 FP1 51 2.065
1 FP1 52 4.018
1 FP1 53 4.995
1 FP1 54 4.018
1 FP1 55 3.042
1 FP1 56 1.577
1 FP1 57 1.577
1 FP1 58 1.577
1 FP1 59 2.065
1 FP1 60 1.088
1 FP1 61 0.112
1 FP1 62 -0.865
1 FP1 63 -0.865
1 FP1 64 0.600
1 FP1 65 2.553
1 FP1 66 4.506
1 FP1 67 5.483
1 FP1 68 5.971
1 FP1 69 6.460
1 FP1 70 6.948
1 FP1 71 7.924
1 FP1 72 8.901
1 FP1 73 8.901
1 FP1 74 8.901
1 FP1 75 8.901
1 FP1 76 8.901
1 FP1 77 8.901
1 FP1 78 9.389
1 FP1 79 9.389
1 FP1 80 8.901
1 FP1 81 7.924
1 FP1 82 6.460
1 FP1 83 5.483
1 FP1 84 4.995
1 FP1 85 5.483
1 FP1 86 5.971
1 FP1 87 5.483
1 FP1 88 4.995
1 FP1 89 3.530
1 FP1 90 2.553
1 FP1 91 3.042
1 FP1 92 4.506
1 FP1 93 6.948
1 FP1 94 8.901
1 FP1 95 9.878
1 FP1 96 10.854
1 FP1 97 11.831
1 FP1 98 11.831
1 FP1 99 11.342
1 FP1 100 10.854
1 FP1 101 10.366
1 FP1 102 9.878
1 FP1 103 10.366
1 FP1 104 10.366
1 FP1 105 9.878
1 FP1 106 7.924
1 FP1 107 5.483
1 FP1 108 3.530
1 FP1 109 3.042
1 FP1 110 3.530
1 FP1 111 4.995
1 FP1 112 5.971
1 FP1 113 6.460
1 FP1 114 5.483
1 FP1 115 4.018
1 FP1 116 1.577
1 FP1 117 0.112
1 FP1 118 -0.376
1 FP1 119 0.112
1 FP1 120 1.088
1 FP1 121 1.577
1 FP1 122 1.577
1 FP1 123 0.600
1 FP1 124 -0.376
1 FP1 125 -1.353
1 FP1 126 -1.353
1 FP1 127 -0.376
1 FP1 128 0.600
1 FP1 129 2.065
1 FP1 130 3.042
1 FP1 131 4.018
1 FP1 132 4.506
1 FP1 133 4.018
1 FP1 134 3.042
1 FP1 135 1.577
1 FP1 136 0.600
1 FP1 137 0.112
1 FP1 138 0.112
1 FP1 139 0.112
1 FP1 140 -1.353
1 FP1 141 -2.330
1 FP1 142 -3.306
1 FP1 143 -2.818
1 FP1 144 -2.818
1 FP1 145 -2.818
1 FP1 146 -3.306
1 FP1 147 -4.771
1 FP1 148 -4.771
1 FP1 149 -4.283
1 FP1 150 -2.330
1 FP1 151 -0.865
1 FP1 152 -0.865
1 FP1 153 -1.353
1 FP1 154 -2.330
1 FP1 155 -2.818
1 FP1 156 -2.330
1 FP1 157 -1.353
1 FP1 158 -1.353
1 FP1 159 -1.841
1 FP1 160 -2.818
1 FP1 161 -2.818
1 FP1 162 -2.818
1 FP1 163 -2.330
1 FP1 164 -1.841
1 FP1 165 -1.353
1 FP1 166 0.112
1 FP1 167 2.065
1 FP1 168 4.018
1 FP1 169 5.971
1 FP1 170 6.460
1 FP1 171 6.460
1 FP1 172 6.460
1 FP1 173 6.460
1 FP1 174 6.460
1 FP1 175 6.948
1 FP1 176 6.460
1 FP1 177 6.948
1 FP1 178 7.924
1 FP1 179 9.878
1 FP1 180 11.831
1 FP1 181 12.319
1 FP1 182 10.854
1 FP1 183 7.924
1 FP1 184 5.483
1 FP1 185 4.018
1 FP1 186 4.018
1 FP1 187 4.506
1 FP1 188 5.483
1 FP1 189 5.483
1 FP1 190 5.971
1 FP1 191 6.460
1 FP1 192 6.948
1 FP1 193 7.436
1 FP1 194 6.948
1 FP1 195 5.971
1 FP1 196 5.971
1 FP1 197 5.971
1 FP1 198 6.948
1 FP1 199 7.436
1 FP1 200 7.436
1 FP1 201 6.948
1 FP1 202 5.971
1 FP1 203 5.483
1 FP1 204 4.995
1 FP1 205 4.018
1 FP1 206 3.530
1 FP1 207 3.530
1 FP1 208 4.018
1 FP1 209 5.971
1 FP1 210 6.948
1 FP1 211 6.948
1 FP1 212 6.460
1 FP1 213 5.483
1 FP1 214 5.483
1 FP1 215 7.436
1 FP1 216 10.366
1 FP1 217 12.807
1 FP1 218 13.784
1 FP1 219 12.807
1 FP1 220 11.831
1 FP1 221 11.342
1 FP1 222 10.854
1 FP1 223 10.854
1 FP1 224 9.878
1 FP1 225 8.413
1 FP1 226 7.924
1 FP1 227 8.413
1 FP1 228 9.389
1 FP1 229 9.878
1 FP1 230 8.901
1 FP1 231 6.460
1 FP1 232 3.530
1 FP1 233 2.065
1 FP1 234 1.577
1 FP1 235 3.042
1 FP1 236 4.506
1 FP1 237 5.971
1 FP1 238 6.948
1 FP1 239 8.413
