# co2a0000369.rd
# 120 trials, 64 chans, 416 samples 368 post_stim samples
# 3.906000 msecs uV
# S2 nomatch, trial 95
# FP1 chan 0
95 FP1 0 -4.466
95 FP1 1 -3.001
95 FP1 2 -1.048
95 FP1 3 -0.071
95 FP1 4 1.394
95 FP1 5 2.858
95 FP1 6 3.835
95 FP1 7 4.323
95 FP1 8 3.347
95 FP1 9 2.370
95 FP1 10 2.370
95 FP1 11 3.347
95 FP1 12 5.788
95 FP1 13 7.253
95 FP1 14 7.253
95 FP1 15 6.276
95 FP1 16 4.812
95 FP1 17 3.835
95 FP1 18 4.323
95 FP1 19 5.300
95 FP1 20 6.765
95 FP1 21 7.253
95 FP1 22 7.741
95 FP1 23 7.741
95 FP1 24 7.253
95 FP1 25 6.276
95 FP1 26 4.812
95 FP1 27 2.858
95 FP1 28 1.394
95 FP1 29 1.394
95 FP1 30 1.882
95 FP1 31 2.858
95 FP1 32 3.347
95 FP1 33 1.882
95 FP1 34 -0.559
95 FP1 35 -3.001
95 FP1 36 -4.466
95 FP1 37 -3.489
95 FP1 38 -1.048
95 FP1 39 0.905
95 FP1 40 2.370
95 FP1 41 1.882
95 FP1 42 0.417
95 FP1 43 -0.559
95 FP1 44 -0.559
95 FP1 45 0.417
95 FP1 46 1.394
95 FP1 47 2.370
95 FP1 48 1.882
95 FP1 49 0.905
95 FP1 50 -0.559
95 FP1 51 -2.513
95 FP1 52 -3.489
95 FP1 53 -3.977
95 FP1 54 -3.489
95 FP1 55 -1.536
95 FP1 56 0.417
95 FP1 57 2.858
95 FP1 58 3.835
95 FP1 59 3.835
95 FP1 60 3.347
95 FP1 61 2.370
95 FP1 62 0.905
95 FP1 63 -0.559
95 FP1 64 -2.513
95 FP1 65 -4.466
95 FP1 66 -5.442
95 FP1 67 -5.442
95 FP1 68 -4.466
95 FP1 69 -3.001
95 FP1 70 -1.536
95 FP1 71 -1.536
95 FP1 72 -2.024
95 FP1 73 -2.513
95 FP1 74 -1.048
95 FP1 75 0.905
95 FP1 76 2.858
95 FP1 77 4.323
95 FP1 78 4.323
95 FP1 79 4.323
95 FP1 80 3.835
95 FP1 81 3.347
95 FP1 82 2.858
95 FP1 83 2.858
95 FP1 84 2.370
95 FP1 85 1.882
95 FP1 86 1.394
95 FP1 87 0.417
95 FP1 88 -1.048
95 FP1 89 -2.513
95 FP1 90 -3.489
95 FP1 91 -3.977
95 FP1 92 -3.977
95 FP1 93 -3.977
95 FP1 94 -3.977
95 FP1 95 -3.977
95 FP1 96 -3.489
