# co2a0000369.rd
# 120 trials, 64 chans, 416 samples 368 post_stim samples
# 3.906000 msecs uV
# S2 nomatch, trial 89
# FP1 chan 0
89 FP1 0 -10.264
89 FP1 1 -11.241
89 FP1 2 -12.217
89 FP1 3 -13.682
89 FP1 4 -15.147
89 FP1 5 -15.635
89 FP1 6 -15.635
89 FP1 7 -14.659
89 FP1 8 -13.194
89 FP1 9 -10.752
89 FP1 10 -6.846
89 FP1 11 -2.452
89 FP1 12 1.455
89 FP1 13 5.361
89 FP1 14 8.291
89 FP1 15 10.732
89 FP1 16 13.173
89 FP1 17 15.615
89 FP1 18 17.568
89 FP1 19 18.056
89 FP1 20 17.080
89 FP1 21 15.127
89 FP1 22 12.197
89 FP1 23 8.291
89 FP1 24 4.873
89 FP1 25 1.943
89 FP1 26 -0.498
89 FP1 27 -2.452
89 FP1 28 -3.916
89 FP1 29 -5.381
89 FP1 30 -6.846
89 FP1 31 -7.823
89 FP1 32 -9.288
89 FP1 33 -10.264
89 FP1 34 -11.241
89 FP1 35 -11.729
89 FP1 36 -12.217
89 FP1 37 -11.729
89 FP1 38 -11.241
89 FP1 39 -9.288
89 FP1 40 -7.334
89 FP1 41 -4.405
89 FP1 42 -2.452
89 FP1 43 -0.987
89 FP1 44 -0.498
89 FP1 45 -0.010
89 FP1 46 0.966
89 FP1 47 3.408
89 FP1 48 5.849
89 FP1 49 8.291
89 FP1 50 8.779
89 FP1 51 6.337
89 FP1 52 2.920
89 FP1 53 -0.987
89 FP1 54 -3.916
89 FP1 55 -5.381
89 FP1 56 -5.870
89 FP1 57 -5.870
89 FP1 58 -5.381
89 FP1 59 -4.405
89 FP1 60 -2.940
89 FP1 61 -1.475
89 FP1 62 -0.987
89 FP1 63 -1.963
89 FP1 64 -4.405
89 FP1 65 -7.334
89 FP1 66 -8.311
89 FP1 67 -6.846
89 FP1 68 -3.916
89 FP1 69 -1.475
89 FP1 70 -0.498
89 FP1 71 -1.475
89 FP1 72 -3.428
89 FP1 73 -4.893
89 FP1 74 -4.893
89 FP1 75 -3.916
89 FP1 76 -2.452
89 FP1 77 -1.475
89 FP1 78 -1.475
89 FP1 79 -1.475
89 FP1 80 0.478
89 FP1 81 3.408
89 FP1 82 5.849
89 FP1 83 6.826
89 FP1 84 6.337
89 FP1 85 4.384
89 FP1 86 2.431
89 FP1 87 1.455
89 FP1 88 2.431
89 FP1 89 3.408
89 FP1 90 3.896
89 FP1 91 2.920
89 FP1 92 1.455
89 FP1 93 -0.010
89 FP1 94 -0.498
89 FP1 95 -0.010
89 FP1 96 1.455
89 FP1 97 3.408
89 FP1 98 3.408
89 FP1 99 1.455
89 FP1 100 -1.475
89 FP1 101 -3.428
89 FP1 102 -3.428
89 FP1 103 -1.963
89 FP1 104 -0.010
89 FP1 105 0.966
89 FP1 106 0.478
89 FP1 107 -0.987
89 FP1 108 -2.452
89 FP1 109 -3.428
89 FP1 110 -3.916
89 FP1 111 -3.428
89 FP1 112 -3.428
89 FP1 113 -2.452
89 FP1 114 -1.475
89 FP1 115 -0.498
89 FP1 116 -0.498
89 FP1 117 -1.475
89 FP1 118 -3.428
89 FP1 119 -5.381
89 FP1 120 -6.846
89 FP1 121 -6.358
89 FP1 122 -5.381
89 FP1 123 -4.405
89 FP1 124 -4.893
89 FP1 125 -6.358
89 FP1 126 -8.799
89 FP1 127 -10.752
89 FP1 128 -12.217
89 FP1 129 -12.217
89 FP1 130 -12.705
89 FP1 131 -12.705
89 FP1 132 -14.170
89 FP1 133 -15.635
89 FP1 134 -17.100
89 FP1 135 -18.565
89 FP1 136 -19.541
89 FP1 137 -19.053
89 FP1 138 -17.588
89 FP1 139 -16.612
89 FP1 140 -15.147
89 FP1 141 -14.170
89 FP1 142 -13.194
89 FP1 143 -11.729
89 FP1 144 -11.241
89 FP1 145 -10.752
89 FP1 146 -11.729
89 FP1 147 -13.682
89 FP1 148 -16.123
89 FP1 149 -17.100
89 FP1 150 -17.100
89 FP1 151 -15.635
89 FP1 152 -15.147
89 FP1 153 -14.659
89 FP1 154 -15.635
89 FP1 155 -16.123
89 FP1 156 -16.123
89 FP1 157 -14.659
89 FP1 158 -13.682
89 FP1 159 -13.194
89 FP1 160 -13.682
89 FP1 161 -14.170
89 FP1 162 -14.170
89 FP1 163 -13.682
89 FP1 164 -12.705
89 FP1 165 -11.729
89 FP1 166 -11.241
89 FP1 167 -11.241
89 FP1 168 -10.752
89 FP1 169 -10.264
89 FP1 170 -10.264
89 FP1 171 -11.241
89 FP1 172 -12.217
89 FP1 173 -13.682
89 FP1 174 -15.147
89 FP1 175 -16.123
89 FP1 176 -16.612
89 FP1 177 -16.612
89 FP1 178 -16.123
89 FP1 179 -15.635
89 FP1 180 -14.659
89 FP1 181 -13.682
89 FP1 182 -12.705
89 FP1 183 -12.705
89 FP1 184 -13.194
89 FP1 185 -13.194
89 FP1 186 -14.170
89 FP1 187 -14.170
89 FP1 188 -14.659
89 FP1 189 -14.170
89 FP1 190 -12.217
89 FP1 191 -9.288
89 FP1 192 -5.381
89 FP1 193 -2.452
89 FP1 194 -1.475
89 FP1 195 -1.963
89 FP1 196 -3.428
89 FP1 197 -4.893
89 FP1 198 -4.405
89 FP1 199 -2.940
89 FP1 200 -1.963
89 FP1 201 -1.963
89 FP1 202 -2.452
89 FP1 203 -2.940
89 FP1 204 -3.428
89 FP1 205 -4.405
89 FP1 206 -5.381
89 FP1 207 -6.358
89 FP1 208 -6.358
89 FP1 209 -6.358
89 FP1 210 -6.358
89 FP1 211 -6.358
89 FP1 212 -7.334
89 FP1 213 -8.311
89 FP1 214 -9.288
89 FP1 215 -9.288
89 FP1 216 -8.311
89 FP1 217 -6.846
89 FP1 218 -5.381
89 FP1 219 -4.893
89 FP1 220 -4.405
89 FP1 221 -4.405
89 FP1 222 -4.405
89 FP1 223 -4.405
89 FP1 224 -4.405
89 FP1 225 -3.916
89 FP1 226 -4.405
89 FP1 227 -4.405
89 FP1 228 -5.381
89 FP1 229 -6.358
89 FP1 230 -7.334
89 FP1 231 -8.311
89 FP1 232 -8.799
89 FP1 233 -9.288
89 FP1 234 -9.776
89 FP1 235 -11.241
89 FP1 236 -13.194
89 FP1 237 -15.147
89 FP1 238 -16.612
89 FP1 239 -15.635
89 FP1 240 -13.194
89 FP1 241 -10.264
89 FP1 242 -8.311
89 FP1 243 -7.334
89 FP1 244 -6.846
89 FP1 245 -5.381
89 FP1 246 -2.940
89 FP1 247 -0.010
89 FP1 248 1.455
89 FP1 249 1.455
89 FP1 250 0.478
89 FP1 251 -0.498
89 FP1 252 -0.498
89 FP1 253 -1.475
89 FP1 254 -3.916
89 FP1 255 -8.311
# FP2 chan 1
89 FP2 0 -9.206
89 FP2 1 -10.183
89 FP2 2 -11.159
89 FP2 3 -13.112
89 FP2 4 -14.577
89 FP2 5 -15.554
89 FP2 6 -16.530
89 FP2 7 -16.042
89 FP2 8 -15.066
89 FP2 9 -12.136
89 FP2 10 -7.741
89 FP2 11 -2.858
89 FP2 12 1.048
89 FP2 13 3.977
89 FP2 14 5.931
89 FP2 15 8.372
89 FP2 16 11.302
89 FP2 17 14.231
89 FP2 18 16.184
89 FP2 19 16.673
89 FP2 20 15.208
89 FP2 21 13.255
89 FP2 22 10.325
89 FP2 23 7.395
89 FP2 24 4.466
89 FP2 25 1.536
89 FP2 26 -1.394
89 FP2 27 -4.323
89 FP2 28 -6.765
89 FP2 29 -8.230
89 FP2 30 -9.206
89 FP2 31 -9.694
89 FP2 32 -10.183
89 FP2 33 -11.159
89 FP2 34 -12.624
89 FP2 35 -13.601
89 FP2 36 -14.089
89 FP2 37 -13.601
89 FP2 38 -12.136
89 FP2 39 -10.183
89 FP2 40 -8.230
89 FP2 41 -6.765
89 FP2 42 -5.300
89 FP2 43 -4.323
89 FP2 44 -2.858
89 FP2 45 -1.882
89 FP2 46 -0.417
89 FP2 47 1.536
89 FP2 48 3.489
89 FP2 49 4.954
89 FP2 50 5.442
89 FP2 51 4.466
89 FP2 52 1.536
89 FP2 53 -2.370
89 FP2 54 -5.300
89 FP2 55 -7.741
89 FP2 56 -8.230
89 FP2 57 -7.741
89 FP2 58 -7.253
89 FP2 59 -6.276
89 FP2 60 -4.812
89 FP2 61 -3.835
89 FP2 62 -3.835
89 FP2 63 -4.812
89 FP2 64 -6.765
89 FP2 65 -9.694
89 FP2 66 -10.671
89 FP2 67 -10.183
89 FP2 68 -7.741
89 FP2 69 -5.300
89 FP2 70 -4.323
89 FP2 71 -5.300
89 FP2 72 -6.765
89 FP2 73 -7.741
89 FP2 74 -7.741
89 FP2 75 -6.765
89 FP2 76 -5.788
89 FP2 77 -6.276
89 FP2 78 -6.765
89 FP2 79 -6.765
89 FP2 80 -4.812
89 FP2 81 -1.394
89 FP2 82 1.536
89 FP2 83 3.001
89 FP2 84 2.024
89 FP2 85 0.559
89 FP2 86 -0.905
89 FP2 87 -1.882
89 FP2 88 -1.882
89 FP2 89 -1.394
89 FP2 90 -0.905
89 FP2 91 -0.417
89 FP2 92 -1.394
89 FP2 93 -1.882
89 FP2 94 -2.370
89 FP2 95 -2.370
89 FP2 96 -0.905
89 FP2 97 -0.417
89 FP2 98 0.071
89 FP2 99 -1.394
89 FP2 100 -3.347
89 FP2 101 -5.300
89 FP2 102 -5.300
89 FP2 103 -4.323
89 FP2 104 -2.858
89 FP2 105 -2.370
89 FP2 106 -3.347
89 FP2 107 -4.323
89 FP2 108 -5.300
89 FP2 109 -4.812
89 FP2 110 -3.347
89 FP2 111 -2.858
89 FP2 112 -2.858
89 FP2 113 -2.858
89 FP2 114 -3.347
89 FP2 115 -2.858
89 FP2 116 -2.858
89 FP2 117 -2.858
89 FP2 118 -3.835
89 FP2 119 -5.788
89 FP2 120 -7.253
89 FP2 121 -8.718
89 FP2 122 -9.694
89 FP2 123 -9.694
89 FP2 124 -9.694
89 FP2 125 -10.671
89 FP2 126 -12.136
89 FP2 127 -13.601
89 FP2 128 -15.066
89 FP2 129 -15.554
89 FP2 130 -15.554
89 FP2 131 -16.042
89 FP2 132 -16.530
89 FP2 133 -17.995
89 FP2 134 -19.948
89 FP2 135 -21.901
89 FP2 136 -22.390
89 FP2 137 -21.413
89 FP2 138 -19.948
89 FP2 139 -18.483
89 FP2 140 -17.019
89 FP2 141 -16.530
89 FP2 142 -15.554
89 FP2 143 -14.577
89 FP2 144 -12.624
89 FP2 145 -12.136
89 FP2 146 -13.112
89 FP2 147 -15.554
89 FP2 148 -17.995
89 FP2 149 -18.972
89 FP2 150 -18.972
89 FP2 151 -17.995
89 FP2 152 -17.995
89 FP2 153 -18.972
89 FP2 154 -20.437
89 FP2 155 -20.437
89 FP2 156 -18.972
89 FP2 157 -17.019
89 FP2 158 -16.042
89 FP2 159 -16.042
89 FP2 160 -17.019
89 FP2 161 -17.507
89 FP2 162 -17.507
89 FP2 163 -17.019
89 FP2 164 -16.042
89 FP2 165 -15.066
89 FP2 166 -14.089
89 FP2 167 -13.112
89 FP2 168 -12.136
89 FP2 169 -11.159
89 FP2 170 -11.159
89 FP2 171 -12.624
89 FP2 172 -15.066
89 FP2 173 -17.019
89 FP2 174 -18.483
89 FP2 175 -18.972
89 FP2 176 -17.995
89 FP2 177 -17.019
89 FP2 178 -15.554
89 FP2 179 -14.577
89 FP2 180 -13.601
89 FP2 181 -13.112
89 FP2 182 -13.112
89 FP2 183 -13.112
89 FP2 184 -13.601
89 FP2 185 -14.577
89 FP2 186 -15.066
89 FP2 187 -15.554
89 FP2 188 -15.554
89 FP2 189 -15.066
89 FP2 190 -13.601
89 FP2 191 -11.159
89 FP2 192 -8.718
89 FP2 193 -6.276
89 FP2 194 -5.300
89 FP2 195 -5.300
89 FP2 196 -6.276
89 FP2 197 -6.765
89 FP2 198 -6.276
89 FP2 199 -5.300
89 FP2 200 -4.323
89 FP2 201 -4.812
89 FP2 202 -6.276
89 FP2 203 -7.741
89 FP2 204 -8.718
89 FP2 205 -9.694
89 FP2 206 -9.694
89 FP2 207 -9.694
89 FP2 208 -8.718
89 FP2 209 -8.230
89 FP2 210 -8.230
89 FP2 211 -8.718
89 FP2 212 -10.183
89 FP2 213 -11.648
89 FP2 214 -12.624
89 FP2 215 -12.624
89 FP2 216 -12.136
89 FP2 217 -10.183
89 FP2 218 -8.230
89 FP2 219 -6.765
89 FP2 220 -5.788
89 FP2 221 -6.276
89 FP2 222 -6.765
89 FP2 223 -6.765
89 FP2 224 -6.765
89 FP2 225 -6.765
89 FP2 226 -6.765
89 FP2 227 -7.253
89 FP2 228 -8.718
89 FP2 229 -10.183
89 FP2 230 -11.159
89 FP2 231 -11.648
89 FP2 232 -12.136
89 FP2 233 -13.112
89 FP2 234 -14.577
89 FP2 235 -17.019
89 FP2 236 -19.460
89 FP2 237 -21.901
89 FP2 238 -21.901
89 FP2 239 -19.460
89 FP2 240 -16.530
89 FP2 241 -14.089
89 FP2 242 -12.624
89 FP2 243 -12.136
89 FP2 244 -11.648
89 FP2 245 -9.694
89 FP2 246 -6.276
89 FP2 247 -3.835
89 FP2 248 -2.370
89 FP2 249 -2.858
89 FP2 250 -3.835
89 FP2 251 -3.347
89 FP2 252 -2.858
89 FP2 253 -3.347
89 FP2 254 -5.788
89 FP2 255 -10.183
# F7 chan 2
89 F7 0 -13.631
89 F7 1 -15.096
89 F7 2 -15.584
89 F7 3 -14.608
89 F7 4 -12.655
89 F7 5 -10.701
89 F7 6 -10.213
89 F7 7 -10.701
89 F7 8 -11.190
89 F7 9 -9.725
89 F7 10 -6.795
89 F7 11 -2.889
89 F7 12 1.017
89 F7 13 4.924
