# co2a0000365.rd
# 120 trials, 64 chans, 416 samples 368 post_stim samples
# 3.906000 msecs uV
# S2 nomatch, trial 115
# FP1 chan 0
115 FP1 0 10.315
115 FP1 1 5.920
115 FP1 2 2.014
115 FP1 3 -0.427
115 FP1 4 -2.380
115 FP1 5 -3.357
115 FP1 6 -2.380
115 FP1 7 1.526
115 FP1 8 8.362
115 FP1 9 13.733
115 FP1 10 15.198
115 FP1 11 11.780
115 FP1 12 5.920
115 FP1 13 2.014
115 FP1 14 3.479
115 FP1 15 8.362
115 FP1 16 13.245
115 FP1 17 15.686
115 FP1 18 15.198
115 FP1 19 12.756
115 FP1 20 10.315
115 FP1 21 8.362
115 FP1 22 6.897
115 FP1 23 4.944
115 FP1 24 3.479
115 FP1 25 1.526
115 FP1 26 0.549
115 FP1 27 -0.427
115 FP1 28 -0.916
115 FP1 29 -2.380
115 FP1 30 -4.333
115 FP1 31 -6.287
115 FP1 32 -7.751
115 FP1 33 -7.263
115 FP1 34 -4.333
115 FP1 35 1.038
115 FP1 36 6.897
115 FP1 37 11.780
115 FP1 38 13.245
115 FP1 39 11.292
115 FP1 40 7.874
115 FP1 41 6.409
115 FP1 42 7.874
115 FP1 43 12.268
115 FP1 44 17.151
115 FP1 45 17.639
115 FP1 46 13.245
115 FP1 47 5.920
115 FP1 48 -0.427
115 FP1 49 -1.892
115 FP1 50 1.038
115 FP1 51 5.920
115 FP1 52 9.338
115 FP1 53 10.315
115 FP1 54 9.827
115 FP1 55 7.385
115 FP1 56 4.456
115 FP1 57 0.549
115 FP1 58 -2.869
115 FP1 59 -3.845
115 FP1 60 1.038
115 FP1 61 9.827
115 FP1 62 18.127
115 FP1 63 21.545
115 FP1 64 18.127
115 FP1 65 11.292
115 FP1 66 6.897
115 FP1 67 7.874
115 FP1 68 12.268
115 FP1 69 15.198
115 FP1 70 13.245
115 FP1 71 7.874
115 FP1 72 2.502
115 FP1 73 2.014
115 FP1 74 4.944
115 FP1 75 8.850
115 FP1 76 10.803
115 FP1 77 9.827
115 FP1 78 9.338
115 FP1 79 11.292
115 FP1 80 15.686
115 FP1 81 20.569
115 FP1 82 22.522
115 FP1 83 20.081
115 FP1 84 13.245
115 FP1 85 6.897
115 FP1 86 3.479
115 FP1 87 2.991
115 FP1 88 3.479
115 FP1 89 2.502
115 FP1 90 -0.916
115 FP1 91 -4.333
115 FP1 92 -7.263
115 FP1 93 -7.751
115 FP1 94 -7.751
115 FP1 95 -7.263
115 FP1 96 -7.751
115 FP1 97 -7.751
115 FP1 98 -6.287
115 FP1 99 -4.333
115 FP1 100 -3.357
115 FP1 101 -3.845
115 FP1 102 -5.310
115 FP1 103 -6.775
115 FP1 104 -7.751
115 FP1 105 -8.240
115 FP1 106 -9.705
115 FP1 107 -12.146
115 FP1 108 -15.076
115 FP1 109 -15.564
115 FP1 110 -14.099
115 FP1 111 -11.658
115 FP1 112 -10.681
115 FP1 113 -12.146
115 FP1 114 -14.099
115 FP1 115 -13.611
115 FP1 116 -9.705
115 FP1 117 -5.798
115 FP1 118 -5.798
115 FP1 119 -10.193
115 FP1 120 -15.564
115 FP1 121 -18.494
115 FP1 122 -15.076
115 FP1 123 -9.216
115 FP1 124 -4.822
115 FP1 125 -3.845
115 FP1 126 -5.310
115 FP1 127 -5.798
115 FP1 128 -2.380
115 FP1 129 1.526
115 FP1 130 3.967
115 FP1 131 2.991
115 FP1 132 -0.427
115 FP1 133 -2.869
115 FP1 134 -1.404
115 FP1 135 2.014
115 FP1 136 3.479
115 FP1 137 2.014
115 FP1 138 -2.380
115 FP1 139 -6.775
115 FP1 140 -8.240
115 FP1 141 -7.263
115 FP1 142 -5.798
115 FP1 143 -5.798
115 FP1 144 -7.751
115 FP1 145 -9.705
115 FP1 146 -10.193
115 FP1 147 -8.240
115 FP1 148 -6.287
115 FP1 149 -6.287
115 FP1 150 -7.751
115 FP1 151 -11.169
115 FP1 152 -12.634
115 FP1 153 -11.658
115 FP1 154 -8.728
115 FP1 155 -5.310
115 FP1 156 -3.845
115 FP1 157 -4.822
115 FP1 158 -8.240
115 FP1 159 -11.658
115 FP1 160 -14.587
115 FP1 161 -16.052
115 FP1 162 -17.029
115 FP1 163 -17.517
115 FP1 164 -17.517
115 FP1 165 -17.517
115 FP1 166 -15.076
115 FP1 167 -10.193
115 FP1 168 -5.310
115 FP1 169 -1.892
115 FP1 170 -1.892
115 FP1 171 -4.822
115 FP1 172 -9.216
115 FP1 173 -11.658
115 FP1 174 -10.193
115 FP1 175 -5.798
115 FP1 176 0.061
115 FP1 177 4.456
115 FP1 178 3.967
115 FP1 179 -0.916
115 FP1 180 -8.240
115 FP1 181 -14.099
115 FP1 182 -16.541
115 FP1 183 -14.587
115 FP1 184 -10.193
115 FP1 185 -6.775
115 FP1 186 -6.287
115 FP1 187 -8.240
115 FP1 188 -10.681
115 FP1 189 -11.169
115 FP1 190 -8.728
115 FP1 191 -5.310
115 FP1 192 -2.869
115 FP1 193 -1.892
115 FP1 194 -1.892
115 FP1 195 -2.380
115 FP1 196 -1.404
115 FP1 197 0.061
115 FP1 198 2.014
115 FP1 199 3.967
115 FP1 200 4.944
115 FP1 201 4.944
115 FP1 202 3.967
115 FP1 203 2.502
115 FP1 204 0.061
115 FP1 205 -0.916
115 FP1 206 0.061
115 FP1 207 2.014
115 FP1 208 3.967
115 FP1 209 4.944
115 FP1 210 4.456
115 FP1 211 2.991
115 FP1 212 0.549
115 FP1 213 -2.869
115 FP1 214 -7.751
115 FP1 215 -13.123
115 FP1 216 -17.517
115 FP1 217 -18.494
115 FP1 218 -14.587
115 FP1 219 -7.751
115 FP1 220 -0.916
115 FP1 221 2.502
115 FP1 222 0.549
115 FP1 223 -4.822
115 FP1 224 -9.216
115 FP1 225 -10.681
115 FP1 226 -9.705
115 FP1 227 -8.728
115 FP1 228 -10.681
115 FP1 229 -15.076
115 FP1 230 -18.982
115 FP1 231 -19.470
115 FP1 232 -15.076
115 FP1 233 -8.728
115 FP1 234 -3.845
115 FP1 235 -3.357
115 FP1 236 -5.798
115 FP1 237 -7.751
115 FP1 238 -7.263
115 FP1 239 -3.845
115 FP1 240 -0.427
115 FP1 241 0.061
115 FP1 242 -1.404
115 FP1 243 -3.357
115 FP1 244 -3.845
115 FP1 245 -2.380
115 FP1 246 -2.380
115 FP1 247 -4.822
115 FP1 248 -9.216
115 FP1 249 -12.634
115 FP1 250 -12.146
115 FP1 251 -9.216
115 FP1 252 -5.798
115 FP1 253 -4.333
115 FP1 254 -5.310
115 FP1 255 -6.287
# FP2 chan 1
115 FP2 0 2.502
115 FP2 1 -0.427
115 FP2 2 0.061
115 FP2 3 1.526
115 FP2 4 2.502
115 FP2 5 2.014
115 FP2 6 0.549
115 FP2 7 -0.427
115 FP2 8 0.549
115 FP2 9 2.502
115 FP2 10 3.967
115 FP2 11 3.967
115 FP2 12 2.014
115 FP2 13 1.038
115 FP2 14 2.014
115 FP2 15 5.920
115 FP2 16 10.803
115 FP2 17 13.733
115 FP2 18 12.268
115 FP2 19 7.385
115 FP2 20 2.502
115 FP2 21 0.549
115 FP2 22 1.038
115 FP2 23 2.991
115 FP2 24 4.456
115 FP2 25 3.479
115 FP2 26 0.549
115 FP2 27 -2.380
115 FP2 28 -5.310
115 FP2 29 -6.287
115 FP2 30 -7.263
115 FP2 31 -7.263
115 FP2 32 -5.798
115 FP2 33 -2.380
115 FP2 34 1.526
115 FP2 35 4.944
115 FP2 36 7.385
115 FP2 37 7.385
115 FP2 38 7.385
115 FP2 39 7.874
115 FP2 40 9.827
115 FP2 41 12.268
115 FP2 42 14.221
115 FP2 43 15.686
115 FP2 44 15.686
115 FP2 45 14.709
115 FP2 46 12.756
115 FP2 47 9.827
115 FP2 48 6.409
115 FP2 49 3.479
115 FP2 50 2.014
115 FP2 51 3.479
115 FP2 52 6.409
115 FP2 53 8.850
115 FP2 54 9.338
115 FP2 55 7.874
115 FP2 56 3.967
115 FP2 57 -0.427
115 FP2 58 -2.869
115 FP2 59 -2.869
115 FP2 60 0.549
115 FP2 61 5.920
115 FP2 62 10.803
115 FP2 63 14.221
115 FP2 64 14.709
115 FP2 65 13.245
115 FP2 66 10.803
115 FP2 67 9.827
115 FP2 68 9.827
115 FP2 69 12.268
115 FP2 70 14.221
115 FP2 71 14.221
115 FP2 72 11.292
115 FP2 73 7.385
115 FP2 74 4.456
115 FP2 75 4.944
115 FP2 76 7.874
115 FP2 77 11.780
115 FP2 78 14.709
115 FP2 79 15.686
115 FP2 80 16.663
115 FP2 81 18.127
115 FP2 82 20.081
115 FP2 83 19.592
115 FP2 84 16.174
115 FP2 85 11.292
115 FP2 86 6.897
115 FP2 87 4.456
115 FP2 88 5.432
115 FP2 89 6.409
115 FP2 90 6.409
115 FP2 91 3.967
115 FP2 92 1.526
115 FP2 93 -1.404
115 FP2 94 -3.357
115 FP2 95 -5.310
115 FP2 96 -6.287
115 FP2 97 -7.263
115 FP2 98 -7.751
115 FP2 99 -6.287
115 FP2 100 -4.333
115 FP2 101 -2.869
115 FP2 102 -3.357
115 FP2 103 -4.333
115 FP2 104 -5.798
115 FP2 105 -6.775
115 FP2 106 -6.775
115 FP2 107 -6.287
115 FP2 108 -6.775
115 FP2 109 -7.751
115 FP2 110 -9.705
115 FP2 111 -12.146
115 FP2 112 -13.611
115 FP2 113 -14.099
115 FP2 114 -13.611
115 FP2 115 -12.146
115 FP2 116 -10.681
115 FP2 117 -10.193
115 FP2 118 -10.193
115 FP2 119 -10.681
115 FP2 120 -11.169
115 FP2 121 -12.146
115 FP2 122 -12.634
115 FP2 123 -12.634
115 FP2 124 -11.169
115 FP2 125 -7.263
115 FP2 126 -2.869
115 FP2 127 2.502
115 FP2 128 6.409
115 FP2 129 8.362
115 FP2 130 8.362
115 FP2 131 7.385
115 FP2 132 5.432
115 FP2 133 3.479
115 FP2 134 1.526
115 FP2 135 0.549
115 FP2 136 0.549
115 FP2 137 1.038
115 FP2 138 1.038
115 FP2 139 -0.916
115 FP2 140 -2.869
115 FP2 141 -4.333
115 FP2 142 -3.845
115 FP2 143 -0.916
115 FP2 144 1.038
115 FP2 145 1.526
115 FP2 146 -0.427
115 FP2 147 -2.869
115 FP2 148 -4.333
115 FP2 149 -3.845
115 FP2 150 -2.869
115 FP2 151 -2.380
115 FP2 152 -3.357
