# co2c0000395.rd
# 120 trials, 64 chans, 416 samples 368 post_stim samples
# 3.906000 msecs uV
# S2 nomatch, trial 1
# FP1 chan 0
1 FP1 0 -5.961
1 FP1 1 -4.008
1 FP1 2 -3.031
1 FP1 3 -3.520
1 FP1 4 -4.496
1 FP1 5 -5.473
1 FP1 6 -5.961
1 FP1 7 -5.961
1 FP1 8 -6.449
1 FP1 9 -8.403
1 FP1 10 -10.356
1 FP1 11 -12.309
1 FP1 12 -13.285
1 FP1 13 -12.797
1 FP1 14 -11.820
1 FP1 15 -11.332
1 FP1 16 -11.332
1 FP1 17 -12.309
1 FP1 18 -13.774
1 FP1 19 -14.750
1 FP1 20 -14.750
1 FP1 21 -14.262
1 FP1 22 -12.309
1 FP1 23 -11.332
1 FP1 24 -10.356
1 FP1 25 -10.844
1 FP1 26 -12.309
1 FP1 27 -13.285
1 FP1 28 -13.774
1 FP1 29 -14.262
1 FP1 30 -14.750
1 FP1 31 -16.215
1 FP1 32 -17.680
1 FP1 33 -18.168
1 FP1 34 -17.680
1 FP1 35 -15.238
1 FP1 36 -12.797
1 FP1 37 -11.332
1 FP1 38 -10.844
1 FP1 39 -11.820
1 FP1 40 -11.820
1 FP1 41 -11.820
1 FP1 42 -10.844
1 FP1 43 -10.356
1 FP1 44 -10.844
1 FP1 45 -12.309
1 FP1 46 -13.774
1 FP1 47 -14.750
1 FP1 48 -14.262
1 FP1 49 -13.774
1 FP1 50 -13.285
1 FP1 51 -13.285
1 FP1 52 -13.285
1 FP1 53 -13.285
1 FP1 54 -13.774
1 FP1 55 -14.262
1 FP1 56 -14.750
1 FP1 57 -15.238
1 FP1 58 -15.727
1 FP1 59 -15.238
1 FP1 60 -14.262
1 FP1 61 -13.285
1 FP1 62 -13.285
1 FP1 63 -14.262
1 FP1 64 -15.238
1 FP1 65 -15.727
1 FP1 66 -14.262
1 FP1 67 -12.309
1 FP1 68 -9.867
1 FP1 69 -7.914
1 FP1 70 -6.938
1 FP1 71 -6.449
1 FP1 72 -6.449
1 FP1 73 -5.473
1 FP1 74 -4.985
1 FP1 75 -4.496
1 FP1 76 -4.496
1 FP1 77 -4.985
1 FP1 78 -4.985
1 FP1 79 -4.496
1 FP1 80 -4.008
1 FP1 81 -4.008
1 FP1 82 -4.985
1 FP1 83 -6.938
1 FP1 84 -8.891
1 FP1 85 -10.356
1 FP1 86 -11.332
1 FP1 87 -10.356
1 FP1 88 -8.891
1 FP1 89 -6.449
1 FP1 90 -4.496
1 FP1 91 -2.543
1 FP1 92 -1.567
1 FP1 93 -2.055
1 FP1 94 -3.031
1 FP1 95 -3.520
1 FP1 96 -4.008
1 FP1 97 -3.520
1 FP1 98 -3.031
1 FP1 99 -3.031
1 FP1 100 -3.520
1 FP1 101 -4.008
1 FP1 102 -4.496
1 FP1 103 -4.008
1 FP1 104 -3.031
1 FP1 105 -2.543
1 FP1 106 -1.567
1 FP1 107 -1.078
1 FP1 108 -0.590
1 FP1 109 -0.102
1 FP1 110 -0.102
1 FP1 111 -1.078
1 FP1 112 -1.567
1 FP1 113 -2.543
1 FP1 114 -3.031
1 FP1 115 -3.520
1 FP1 116 -4.008
1 FP1 117 -4.985
1 FP1 118 -6.449
1 FP1 119 -7.914
1 FP1 120 -8.403
1 FP1 121 -7.914
1 FP1 122 -5.961
1 FP1 123 -4.496
1 FP1 124 -3.520
1 FP1 125 -3.520
1 FP1 126 -4.008
1 FP1 127 -4.008
1 FP1 128 -3.520
1 FP1 129 -3.031
1 FP1 130 -2.543
1 FP1 131 -3.520
1 FP1 132 -4.985
1 FP1 133 -5.961
1 FP1 134 -6.449
1 FP1 135 -5.961
1 FP1 136 -4.985
1 FP1 137 -4.985
1 FP1 138 -6.449
1 FP1 139 -8.403
1 FP1 140 -10.356
1 FP1 141 -11.820
1 FP1 142 -12.797
1 FP1 143 -13.285
1 FP1 144 -13.774
1 FP1 145 -13.285
1 FP1 146 -13.285
1 FP1 147 -12.309
1 FP1 148 -11.820
1 FP1 149 -12.309
1 FP1 150 -13.774
1 FP1 151 -15.238
1 FP1 152 -16.215
1 FP1 153 -16.215
1 FP1 154 -15.727
1 FP1 155 -15.238
1 FP1 156 -15.727
1 FP1 157 -16.215
1 FP1 158 -16.215
1 FP1 159 -15.727
1 FP1 160 -15.238
1 FP1 161 -14.262
1 FP1 162 -13.285
1 FP1 163 -12.797
1 FP1 164 -12.309
1 FP1 165 -11.820
1 FP1 166 -11.332
1 FP1 167 -10.844
1 FP1 168 -10.356
1 FP1 169 -10.356
1 FP1 170 -9.867
1 FP1 171 -8.891
1 FP1 172 -7.914
1 FP1 173 -6.938
1 FP1 174 -6.449
1 FP1 175 -6.449
1 FP1 176 -6.449
1 FP1 177 -5.961
1 FP1 178 -5.961
1 FP1 179 -5.473
1 FP1 180 -5.473
1 FP1 181 -5.961
1 FP1 182 -6.449
1 FP1 183 -7.426
1 FP1 184 -7.914
1 FP1 185 -7.426
1 FP1 186 -7.426
1 FP1 187 -7.426
1 FP1 188 -7.426
1 FP1 189 -7.426
1 FP1 190 -7.914
1 FP1 191 -7.914
1 FP1 192 -7.914
1 FP1 193 -7.426
1 FP1 194 -6.938
1 FP1 195 -7.426
1 FP1 196 -8.403
1 FP1 197 -8.403
1 FP1 198 -7.914
1 FP1 199 -6.938
1 FP1 200 -5.473
1 FP1 201 -4.985
1 FP1 202 -4.985
1 FP1 203 -5.473
1 FP1 204 -5.473
1 FP1 205 -4.008
1 FP1 206 -1.567
1 FP1 207 -0.102
1 FP1 208 -0.590
1 FP1 209 -2.055
1 FP1 210 -4.496
1 FP1 211 -5.961
1 FP1 212 -6.449
1 FP1 213 -6.449
1 FP1 214 -6.449
1 FP1 215 -7.426
1 FP1 216 -8.891
1 FP1 217 -9.867
1 FP1 218 -9.867
1 FP1 219 -9.867
1 FP1 220 -8.891
1 FP1 221 -8.403
1 FP1 222 -8.403
1 FP1 223 -7.914
1 FP1 224 -6.449
1 FP1 225 -4.985
1 FP1 226 -3.520
1 FP1 227 -3.031
1 FP1 228 -4.008
1 FP1 229 -5.473
1 FP1 230 -7.426
1 FP1 231 -8.891
1 FP1 232 -9.867
1 FP1 233 -10.356
1 FP1 234 -11.332
1 FP1 235 -11.332
1 FP1 236 -11.332
1 FP1 237 -10.356
1 FP1 238 -8.891
1 FP1 239 -7.426
1 FP1 240 -7.914
1 FP1 241 -9.867
1 FP1 242 -12.797
1 FP1 243 -14.750
1 FP1 244 -15.238
1 FP1 245 -14.750
1 FP1 246 -14.750
1 FP1 247 -16.215
1 FP1 248 -19.145
1 FP1 249 -22.074
1 FP1 250 -23.051
1 FP1 251 -21.098
1 FP1 252 -18.168
1 FP1 253 -16.215
1 FP1 254 -16.703
1 FP1 255 -17.680
# FP2 chan 1
1 FP2 0 -5.809
1 FP2 1 -3.855
1 FP2 2 -3.855
1 FP2 3 -5.320
1 FP2 4 -7.273
1 FP2 5 -8.250
1 FP2 6 -8.250
1 FP2 7 -7.273
1 FP2 8 -7.273
1 FP2 9 -8.738
1 FP2 10 -12.156
1 FP2 11 -15.086
1 FP2 12 -16.551
1 FP2 13 -16.551
1 FP2 14 -15.574
1 FP2 15 -14.598
1 FP2 16 -14.109
1 FP2 17 -14.598
1 FP2 18 -15.574
1 FP2 19 -16.062
1 FP2 20 -16.062
1 FP2 21 -15.086
1 FP2 22 -13.133
1 FP2 23 -12.156
1 FP2 24 -11.668
1 FP2 25 -11.668
1 FP2 26 -13.133
1 FP2 27 -15.574
1 FP2 28 -17.527
1 FP2 29 -18.992
1 FP2 30 -20.457
1 FP2 31 -21.434
1 FP2 32 -22.410
1 FP2 33 -21.434
1 FP2 34 -18.992
1 FP2 35 -16.062
1 FP2 36 -13.133
1 FP2 37 -11.180
1 FP2 38 -11.180
1 FP2 39 -12.156
1 FP2 40 -13.621
1 FP2 41 -13.621
1 FP2 42 -13.621
1 FP2 43 -13.133
1 FP2 44 -13.133
1 FP2 45 -13.133
1 FP2 46 -14.109
1 FP2 47 -14.598
1 FP2 48 -15.086
1 FP2 49 -15.574
1 FP2 50 -15.574
1 FP2 51 -15.086
1 FP2 52 -15.086
1 FP2 53 -14.598
1 FP2 54 -14.598
1 FP2 55 -15.086
1 FP2 56 -15.574
1 FP2 57 -16.062
1 FP2 58 -16.062
1 FP2 59 -15.574
1 FP2 60 -15.086
1 FP2 61 -14.598
1 FP2 62 -14.598
1 FP2 63 -15.086
1 FP2 64 -14.598
1 FP2 65 -14.109
1 FP2 66 -12.644
1 FP2 67 -10.691
1 FP2 68 -9.226
1 FP2 69 -7.273
1 FP2 70 -6.297
1 FP2 71 -5.809
1 FP2 72 -5.320
1 FP2 73 -4.344
1 FP2 74 -4.344
1 FP2 75 -4.344
1 FP2 76 -4.832
1 FP2 77 -5.320
1 FP2 78 -6.297
1 FP2 79 -6.785
1 FP2 80 -7.273
1 FP2 81 -7.273
1 FP2 82 -7.762
1 FP2 83 -8.250
1 FP2 84 -9.226
1 FP2 85 -10.691
1 FP2 86 -11.668
1 FP2 87 -11.668
1 FP2 88 -10.691
1 FP2 89 -9.226
1 FP2 90 -7.762
1 FP2 91 -6.785
1 FP2 92 -6.785
1 FP2 93 -7.762
1 FP2 94 -8.250
1 FP2 95 -8.738
1 FP2 96 -8.738
1 FP2 97 -8.250
1 FP2 98 -8.250
1 FP2 99 -8.738
1 FP2 100 -10.203
1 FP2 101 -11.668
1 FP2 102 -12.156
1 FP2 103 -11.668
1 FP2 104 -10.691
1 FP2 105 -9.226
1 FP2 106 -8.250
1 FP2 107 -7.762
1 FP2 108 -7.273
1 FP2 109 -6.785
1 FP2 110 -6.785
1 FP2 111 -7.273
1 FP2 112 -7.762
1 FP2 113 -9.226
1 FP2 114 -9.715
1 FP2 115 -9.226
1 FP2 116 -8.738
1 FP2 117 -9.226
1 FP2 118 -10.203
1 FP2 119 -11.180
1 FP2 120 -11.668
1 FP2 121 -10.691
1 FP2 122 -8.738
1 FP2 123 -7.273
1 FP2 124 -6.785
1 FP2 125 -7.273
1 FP2 126 -7.273
1 FP2 127 -7.273
1 FP2 128 -5.809
1 FP2 129 -4.832
1 FP2 130 -4.832
1 FP2 131 -5.809
1 FP2 132 -7.762
1 FP2 133 -9.715
1 FP2 134 -10.203
1 FP2 135 -9.715
1 FP2 136 -9.226
1 FP2 137 -8.738
1 FP2 138 -9.715
1 FP2 139 -11.180
1 FP2 140 -13.133
1 FP2 141 -15.086
1 FP2 142 -17.527
1 FP2 143 -18.992
1 FP2 144 -18.992
1 FP2 145 -18.016
1 FP2 146 -16.551
1 FP2 147 -15.086
1 FP2 148 -15.086
1 FP2 149 -15.574
1 FP2 150 -16.551
1 FP2 151 -17.527
1 FP2 152 -18.016
1 FP2 153 -18.016
1 FP2 154 -18.016
1 FP2 155 -18.504
1 FP2 156 -18.992
1 FP2 157 -19.480
1 FP2 158 -19.969
1 FP2 159 -19.480
