# co2a0000370.rd
# 120 trials, 64 chans, 416 samples 368 post_stim samples
# 3.906000 msecs uV
# S2 nomatch, trial 93
# FP1 chan 0
93 FP1 0 0.112
93 FP1 1 -3.306
93 FP1 2 -4.771
93 FP1 3 -5.259
93 FP1 4 -5.259
93 FP1 5 -6.236
93 FP1 6 -6.724
93 FP1 7 -6.724
93 FP1 8 -5.747
93 FP1 9 -4.771
93 FP1 10 -4.771
93 FP1 11 -5.747
93 FP1 12 -7.212
93 FP1 13 -7.212
93 FP1 14 -4.283
93 FP1 15 0.112
93 FP1 16 4.995
93 FP1 17 8.413
93 FP1 18 9.878
93 FP1 19 9.878
93 FP1 20 9.878
93 FP1 21 9.878
93 FP1 22 9.389
93 FP1 23 8.413
93 FP1 24 5.483
93 FP1 25 0.600
93 FP1 26 -4.283
93 FP1 27 -9.165
93 FP1 28 -12.583
93 FP1 29 -14.048
93 FP1 30 -14.048
93 FP1 31 -13.072
93 FP1 32 -12.095
93 FP1 33 -10.630
93 FP1 34 -8.677
93 FP1 35 -6.724
93 FP1 36 -4.283
93 FP1 37 -2.818
93 FP1 38 -1.841
93 FP1 39 -1.353
93 FP1 40 -1.841
93 FP1 41 -2.330
93 FP1 42 -2.330
93 FP1 43 -1.841
93 FP1 44 0.112
93 FP1 45 3.042
93 FP1 46 6.460
93 FP1 47 9.878
93 FP1 48 12.319
93 FP1 49 13.295
93 FP1 50 12.319
93 FP1 51 8.901
93 FP1 52 4.018
93 FP1 53 -0.376
93 FP1 54 -3.306
93 FP1 55 -3.306
93 FP1 56 -2.818
93 FP1 57 -1.841
93 FP1 58 -2.330
93 FP1 59 -3.794
93 FP1 60 -4.283
93 FP1 61 -2.330
93 FP1 62 1.088
93 FP1 63 4.018
93 FP1 64 5.483
93 FP1 65 4.018
93 FP1 66 1.088
93 FP1 67 -1.353
93 FP1 68 -3.306
93 FP1 69 -3.794
93 FP1 70 -3.794
93 FP1 71 -3.794
93 FP1 72 -4.283
93 FP1 73 -3.794
93 FP1 74 -2.818
93 FP1 75 -1.841
93 FP1 76 -0.376
93 FP1 77 0.600
93 FP1 78 1.088
93 FP1 79 1.088
93 FP1 80 1.088
93 FP1 81 1.088
93 FP1 82 1.088
93 FP1 83 0.600
93 FP1 84 1.088
93 FP1 85 3.042
93 FP1 86 4.995
93 FP1 87 6.460
93 FP1 88 5.971
93 FP1 89 4.018
93 FP1 90 1.088
93 FP1 91 0.112
93 FP1 92 0.600
93 FP1 93 3.042
93 FP1 94 5.483
93 FP1 95 7.436
93 FP1 96 7.436
93 FP1 97 7.436
93 FP1 98 6.948
93 FP1 99 6.460
93 FP1 100 4.506
93 FP1 101 2.553
93 FP1 102 0.600
93 FP1 103 -0.865
93 FP1 104 -1.353
93 FP1 105 -0.865
93 FP1 106 -0.376
93 FP1 107 0.112
93 FP1 108 1.088
93 FP1 109 2.065
93 FP1 110 1.577
93 FP1 111 0.600
93 FP1 112 -0.865
93 FP1 113 -1.353
93 FP1 114 -0.865
93 FP1 115 0.600
93 FP1 116 1.088
93 FP1 117 1.088
93 FP1 118 0.600
93 FP1 119 -0.376
93 FP1 120 -0.376
93 FP1 121 0.112
93 FP1 122 0.600
93 FP1 123 1.088
93 FP1 124 0.600
93 FP1 125 -0.376
93 FP1 126 -1.841
93 FP1 127 -2.818
93 FP1 128 -3.794
93 FP1 129 -3.794
93 FP1 130 -2.818
93 FP1 131 -2.330
93 FP1 132 -1.353
93 FP1 133 -1.841
93 FP1 134 -2.330
93 FP1 135 -3.794
93 FP1 136 -4.771
93 FP1 137 -5.259
93 FP1 138 -4.771
93 FP1 139 -3.794
93 FP1 140 -2.818
93 FP1 141 -1.841
93 FP1 142 -0.865
93 FP1 143 0.600
93 FP1 144 1.088
93 FP1 145 1.577
93 FP1 146 2.065
93 FP1 147 3.042
93 FP1 148 4.018
93 FP1 149 4.506
93 FP1 150 4.995
93 FP1 151 4.018
93 FP1 152 3.042
93 FP1 153 2.065
93 FP1 154 2.553
93 FP1 155 3.530
93 FP1 156 4.018
93 FP1 157 3.042
93 FP1 158 0.600
93 FP1 159 -2.330
93 FP1 160 -4.771
93 FP1 161 -5.259
93 FP1 162 -4.283
93 FP1 163 -2.330
93 FP1 164 0.600
93 FP1 165 4.018
93 FP1 166 6.460
93 FP1 167 8.901
93 FP1 168 9.878
93 FP1 169 8.901
93 FP1 170 6.460
93 FP1 171 3.042
93 FP1 172 -0.376
93 FP1 173 -2.330
93 FP1 174 -2.818
93 FP1 175 -1.841
93 FP1 176 -1.841
93 FP1 177 -1.841
93 FP1 178 -2.330
93 FP1 179 -2.330
93 FP1 180 -2.330
93 FP1 181 -0.865
93 FP1 182 0.600
93 FP1 183 1.577
93 FP1 184 2.065
93 FP1 185 2.065
93 FP1 186 2.553
93 FP1 187 3.530
93 FP1 188 4.506
93 FP1 189 5.483
93 FP1 190 5.483
93 FP1 191 4.995
93 FP1 192 4.018
93 FP1 193 3.042
93 FP1 194 2.553
93 FP1 195 2.065
93 FP1 196 1.088
93 FP1 197 0.600
93 FP1 198 0.600
93 FP1 199 0.112
93 FP1 200 0.112
93 FP1 201 0.112
93 FP1 202 -0.865
93 FP1 203 -2.330
93 FP1 204 -3.794
93 FP1 205 -4.771
93 FP1 206 -3.794
93 FP1 207 -0.865
93 FP1 208 2.553
93 FP1 209 5.971
93 FP1 210 6.948
93 FP1 211 5.971
93 FP1 212 4.995
93 FP1 213 4.995
93 FP1 214 7.436
93 FP1 215 11.342
93 FP1 216 14.272
93 FP1 217 14.272
93 FP1 218 12.319
93 FP1 219 7.924
93 FP1 220 3.530
93 FP1 221 0.600
93 FP1 222 0.112
93 FP1 223 1.088
93 FP1 224 4.018
93 FP1 225 6.948
93 FP1 226 7.924
93 FP1 227 7.924
93 FP1 228 6.460
93 FP1 229 4.506
93 FP1 230 4.018
93 FP1 231 4.018
93 FP1 232 4.018
93 FP1 233 3.530
93 FP1 234 2.065
93 FP1 235 1.088
93 FP1 236 2.553
93 FP1 237 5.483
93 FP1 238 8.413
93 FP1 239 9.389
93 FP1 240 7.436
93 FP1 241 3.530
93 FP1 242 0.600
93 FP1 243 -0.376
93 FP1 244 0.600
93 FP1 245 1.088
93 FP1 246 -0.376
93 FP1 247 -3.794
93 FP1 248 -6.724
93 FP1 249 -7.701
93 FP1 250 -5.259
93 FP1 251 -1.841
93 FP1 252 0.112
93 FP1 253 -1.353
93 FP1 254 -5.259
93 FP1 255 -8.677
# FP2 chan 1
93 FP2 0 -0.285
93 FP2 1 -2.726
93 FP2 2 -3.215
93 FP2 3 -3.703
93 FP2 4 -4.679
93 FP2 5 -5.656
93 FP2 6 -5.168
93 FP2 7 -4.191
93 FP2 8 -2.726
93 FP2 9 -2.238
93 FP2 10 -4.191
93 FP2 11 -6.632
93 FP2 12 -8.586
93 FP2 13 -7.609
93 FP2 14 -3.215
93 FP2 15 3.621
93 FP2 16 8.993
93 FP2 17 12.410
93 FP2 18 12.899
93 FP2 19 10.946
93 FP2 20 9.481
93 FP2 21 9.481
93 FP2 22 10.457
93 FP2 23 9.969
93 FP2 24 6.063
93 FP2 25 0.203
93 FP2 26 -5.656
93 FP2 27 -9.074
93 FP2 28 -9.562
93 FP2 29 -9.562
93 FP2 30 -10.539
93 FP2 31 -13.468
93 FP2 32 -16.398
93 FP2 33 -15.422
93 FP2 34 -10.539
93 FP2 35 -3.215
93 FP2 36 1.668
93 FP2 37 1.180
93 FP2 38 -2.726
93 FP2 39 -6.632
93 FP2 40 -7.121
93 FP2 41 -4.191
93 FP2 42 0.203
93 FP2 43 2.645
93 FP2 44 2.645
93 FP2 45 1.180
93 FP2 46 1.668
93 FP2 47 4.598
93 FP2 48 8.993
93 FP2 49 10.946
93 FP2 50 9.481
93 FP2 51 5.575
93 FP2 52 0.203
93 FP2 53 -3.703
93 FP2 54 -5.168
93 FP2 55 -5.168
93 FP2 56 -5.656
93 FP2 57 -7.121
93 FP2 58 -9.562
93 FP2 59 -11.027
93 FP2 60 -10.539
93 FP2 61 -6.632
93 FP2 62 -0.773
93 FP2 63 5.086
93 FP2 64 8.016
93 FP2 65 6.551
93 FP2 66 1.668
93 FP2 67 -4.191
93 FP2 68 -8.097
93 FP2 69 -8.586
93 FP2 70 -6.632
93 FP2 71 -4.679
93 FP2 72 -4.191
93 FP2 73 -5.168
93 FP2 74 -5.656
93 FP2 75 -4.679
93 FP2 76 -2.726
93 FP2 77 -1.261
93 FP2 78 -1.750
93 FP2 79 -2.726
93 FP2 80 -3.215
93 FP2 81 -1.750
93 FP2 82 0.203
93 FP2 83 0.692
93 FP2 84 -2.238
93 FP2 85 -5.168
93 FP2 86 -5.168
93 FP2 87 -2.238
93 FP2 88 2.157
93 FP2 89 3.621
93 FP2 90 0.692
93 FP2 91 -4.191
93 FP2 92 -7.121
93 FP2 93 -5.656
93 FP2 94 -1.261
93 FP2 95 2.157
93 FP2 96 2.645
93 FP2 97 0.692
93 FP2 98 -0.773
93 FP2 99 -0.285
93 FP2 100 1.668
93 FP2 101 1.180
93 FP2 102 -1.750
93 FP2 103 -5.168
93 FP2 104 -6.632
93 FP2 105 -3.215
93 FP2 106 1.668
93 FP2 107 4.598
93 FP2 108 3.133
93 FP2 109 -2.238
93 FP2 110 -7.609
93 FP2 111 -9.562
93 FP2 112 -8.097
93 FP2 113 -4.679
93 FP2 114 -1.261
93 FP2 115 0.203
93 FP2 116 -0.285
93 FP2 117 -2.238
93 FP2 118 -3.215
93 FP2 119 -3.215
93 FP2 120 -1.750
93 FP2 121 -1.261
93 FP2 122 -1.261
93 FP2 123 -2.726
93 FP2 124 -5.656
93 FP2 125 -7.609
93 FP2 126 -8.097
93 FP2 127 -7.121
93 FP2 128 -6.144
93 FP2 129 -5.656
93 FP2 130 -6.144
93 FP2 131 -6.144
93 FP2 132 -4.191
93 FP2 133 -2.238
93 FP2 134 -0.285
93 FP2 135 -1.261
93 FP2 136 -5.168
93 FP2 137 -10.539
93 FP2 138 -13.957
93 FP2 139 -13.468
93 FP2 140 -9.074
93 FP2 141 -2.726
93 FP2 142 3.133
93 FP2 143 4.598
93 FP2 144 2.645
93 FP2 145 -2.238
93 FP2 146 -6.144
93 FP2 147 -7.609
93 FP2 148 -5.168
93 FP2 149 -0.773
93 FP2 150 3.621
93 FP2 151 6.063
93 FP2 152 7.039
93 FP2 153 5.575
93 FP2 154 3.621
93 FP2 155 0.692
93 FP2 156 -1.750
93 FP2 157 -3.215
93 FP2 158 -4.191
93 FP2 159 -4.679
93 FP2 160 -5.168
93 FP2 161 -6.144
93 FP2 162 -7.121
93 FP2 163 -6.632
93 FP2 164 -4.191
93 FP2 165 0.692
93 FP2 166 6.063
93 FP2 167 9.969
93 FP2 168 10.457
93 FP2 169 7.528
93 FP2 170 3.133
93 FP2 171 -0.773
93 FP2 172 -1.750
93 FP2 173 -1.750
93 FP2 174 -1.261
93 FP2 175 -2.726
93 FP2 176 -6.632
93 FP2 177 -10.050
93 FP2 178 -11.515
93 FP2 179 -8.586
93 FP2 180 -3.703
93 FP2 181 1.180
93 FP2 182 3.133
93 FP2 183 1.180
93 FP2 184 -2.238
93 FP2 185 -4.679
93 FP2 186 -3.703
93 FP2 187 -0.285
93 FP2 188 2.157
93 FP2 189 3.133
93 FP2 190 1.668
93 FP2 191 -1.261
93 FP2 192 -3.215
93 FP2 193 -3.703
93 FP2 194 -3.215
93 FP2 195 -3.703
93 FP2 196 -3.703
93 FP2 197 -3.703
93 FP2 198 -2.726
93 FP2 199 -1.261
93 FP2 200 -0.773
93 FP2 201 -2.726
93 FP2 202 -6.632
93 FP2 203 -11.027
93 FP2 204 -13.957
93 FP2 205 -13.957
93 FP2 206 -11.515
93 FP2 207 -6.632
93 FP2 208 -1.261
93 FP2 209 2.645
93 FP2 210 3.621
93 FP2 211 2.157
93 FP2 212 -0.285
93 FP2 213 -1.261
93 FP2 214 0.203
93 FP2 215 3.621
93 FP2 216 6.551
93 FP2 217 6.551
93 FP2 218 4.110
93 FP2 219 0.692
93 FP2 220 -2.238
93 FP2 221 -4.191
93 FP2 222 -4.191
93 FP2 223 -3.215
93 FP2 224 -0.773
93 FP2 225 2.157
93 FP2 226 5.086
93 FP2 227 6.063
93 FP2 228 5.086
93 FP2 229 1.668
93 FP2 230 -1.261
93 FP2 231 -2.726
93 FP2 232 -2.238
93 FP2 233 -0.773
93 FP2 234 0.692
93 FP2 235 2.157
93 FP2 236 4.110
93 FP2 237 6.551
93 FP2 238 7.039
93 FP2 239 4.598
93 FP2 240 -0.285
93 FP2 241 -4.191
93 FP2 242 -4.679
93 FP2 243 -1.750
93 FP2 244 2.157
93 FP2 245 3.133
93 FP2 246 -0.773
93 FP2 247 -6.632
93 FP2 248 -10.539
93 FP2 249 -9.074
93 FP2 250 -4.679
93 FP2 251 -1.750
93 FP2 252 -3.215
93 FP2 253 -8.097
93 FP2 254 -12.492
93 FP2 255 -12.004
# F7 chan 2
93 F7 0 -1.404
93 F7 1 -2.869
93 F7 2 -2.380
93 F7 3 -1.892
93 F7 4 -2.380
93 F7 5 -3.845
93 F7 6 -5.310
93 F7 7 -5.798
93 F7 8 -4.333
93 F7 9 -3.357
93 F7 10 -3.845
93 F7 11 -5.798
93 F7 12 -7.751
93 F7 13 -7.751
93 F7 14 -4.333
93 F7 15 0.061
93 F7 16 4.456
93 F7 17 5.432
93 F7 18 3.967
93 F7 19 2.014
93 F7 20 1.038
93 F7 21 2.014
93 F7 22 3.479
93 F7 23 3.479
93 F7 24 1.526
93 F7 25 -1.892
93 F7 26 -5.310
93 F7 27 -8.240
93 F7 28 -9.705
93 F7 29 -9.705
93 F7 30 -9.705
93 F7 31 -9.216
93 F7 32 -8.728
93 F7 33 -8.240
93 F7 34 -6.775
93 F7 35 -4.822
93 F7 36 -2.869
93 F7 37 -1.892
93 F7 38 -2.380
93 F7 39 -2.380
93 F7 40 -2.380
93 F7 41 -0.916
93 F7 42 1.526
93 F7 43 3.479
93 F7 44 4.944
93 F7 45 4.944
93 F7 46 4.944
93 F7 47 5.920
93 F7 48 8.362
93 F7 49 11.292
93 F7 50 13.245
93 F7 51 13.733
93 F7 52 11.780
93 F7 53 9.338
93 F7 54 6.897
93 F7 55 5.432
93 F7 56 6.409
93 F7 57 8.850
93 F7 58 10.315
93 F7 59 9.827
93 F7 60 6.409
93 F7 61 2.502
93 F7 62 0.061
93 F7 63 2.014
93 F7 64 5.920
93 F7 65 8.362
93 F7 66 6.897
93 F7 67 1.038
93 F7 68 -5.310
93 F7 69 -8.728
93 F7 70 -7.751
93 F7 71 -3.845
93 F7 72 -1.404
93 F7 73 -2.380
93 F7 74 -5.310
93 F7 75 -8.728
93 F7 76 -9.216
93 F7 77 -6.775
93 F7 78 -3.357
93 F7 79 -0.916
93 F7 80 0.061
93 F7 81 0.061
93 F7 82 1.038
93 F7 83 2.991
93 F7 84 5.432
93 F7 85 6.409
93 F7 86 4.944
93 F7 87 1.526
93 F7 88 -1.404
93 F7 89 -2.869
93 F7 90 -1.892
93 F7 91 1.038
93 F7 92 4.456
93 F7 93 6.409
93 F7 94 6.897
93 F7 95 6.409
93 F7 96 5.920
93 F7 97 5.920
93 F7 98 6.409
93 F7 99 5.920
93 F7 100 3.479
93 F7 101 1.526
93 F7 102 -0.427
93 F7 103 -0.916
93 F7 104 -0.916
93 F7 105 -0.916
93 F7 106 -1.892
93 F7 107 -3.845
93 F7 108 -5.310
93 F7 109 -5.798
93 F7 110 -5.798
93 F7 111 -4.822
93 F7 112 -3.357
93 F7 113 -1.404
93 F7 114 0.061
93 F7 115 1.038
93 F7 116 1.038
93 F7 117 0.061
93 F7 118 -1.404
93 F7 119 -2.380
93 F7 120 -2.380
93 F7 121 -1.892
93 F7 122 -0.916
93 F7 123 0.061
93 F7 124 1.526
93 F7 125 2.991
93 F7 126 4.456
93 F7 127 4.944
93 F7 128 3.479
93 F7 129 1.038
93 F7 130 -0.916
93 F7 131 -2.380
93 F7 132 -2.380
93 F7 133 -0.916
93 F7 134 1.038
93 F7 135 2.014
93 F7 136 1.526
93 F7 137 0.061
93 F7 138 0.061
93 F7 139 1.038
93 F7 140 3.479
93 F7 141 6.409
93 F7 142 8.362
93 F7 143 7.874
93 F7 144 5.432
93 F7 145 3.479
93 F7 146 2.014
93 F7 147 2.014
93 F7 148 3.967
93 F7 149 6.409
93 F7 150 8.850
93 F7 151 9.338
93 F7 152 8.850
93 F7 153 7.874
93 F7 154 7.385
93 F7 155 7.874
93 F7 156 7.385
93 F7 157 6.409
93 F7 158 2.991
93 F7 159 -0.427
93 F7 160 -1.892
93 F7 161 -0.916
93 F7 162 2.502
93 F7 163 6.897
93 F7 164 9.827
93 F7 165 10.803
93 F7 166 9.827
93 F7 167 8.362
93 F7 168 7.385
93 F7 169 6.409
93 F7 170 5.432
93 F7 171 4.944
93 F7 172 3.967
93 F7 173 2.991
93 F7 174 2.502
93 F7 175 1.038
93 F7 176 -0.427
93 F7 177 -2.380
93 F7 178 -3.357
93 F7 179 -2.869
93 F7 180 -0.427
93 F7 181 2.502
93 F7 182 4.456
93 F7 183 4.944
93 F7 184 4.944
93 F7 185 6.409
93 F7 186 9.827
93 F7 187 12.756
93 F7 188 13.733
93 F7 189 10.315
93 F7 190 5.432
93 F7 191 1.526
93 F7 192 1.526
93 F7 193 5.432
93 F7 194 9.827
93 F7 195 11.292
93 F7 196 10.315
93 F7 197 7.385
93 F7 198 5.432
93 F7 199 5.432
93 F7 200 7.874
93 F7 201 9.338
93 F7 202 8.850
93 F7 203 6.409
93 F7 204 2.502
93 F7 205 0.061
93 F7 206 0.549
93 F7 207 3.967
93 F7 208 8.362
93 F7 209 11.780
93 F7 210 13.245
