# co2a0000370.rd
# 120 trials, 64 chans, 416 samples 368 post_stim samples
# 3.906000 msecs uV
# S2 nomatch, trial 87
# FP1 chan 0
87 FP1 0 6.460
87 FP1 1 5.483
87 FP1 2 3.042
87 FP1 3 0.112
87 FP1 4 -2.330
87 FP1 5 -4.283
87 FP1 6 -5.747
87 FP1 7 -6.724
87 FP1 8 -7.701
87 FP1 9 -7.701
87 FP1 10 -6.236
87 FP1 11 -3.794
87 FP1 12 -2.818
87 FP1 13 -2.818
87 FP1 14 -3.306
87 FP1 15 -2.818
87 FP1 16 -1.841
87 FP1 17 0.600
87 FP1 18 2.553
87 FP1 19 4.995
87 FP1 20 6.948
87 FP1 21 8.413
87 FP1 22 9.878
87 FP1 23 9.878
87 FP1 24 8.901
87 FP1 25 6.948
87 FP1 26 4.018
87 FP1 27 0.600
87 FP1 28 -2.818
87 FP1 29 -6.724
87 FP1 30 -10.142
87 FP1 31 -12.583
87 FP1 32 -14.537
87 FP1 33 -14.537
87 FP1 34 -13.560
87 FP1 35 -12.095
87 FP1 36 -11.119
87 FP1 37 -10.630
87 FP1 38 -10.142
87 FP1 39 -9.165
87 FP1 40 -7.701
87 FP1 41 -5.747
87 FP1 42 -4.771
87 FP1 43 -4.771
87 FP1 44 -3.794
87 FP1 45 -1.841
87 FP1 46 1.577
87 FP1 47 4.995
87 FP1 48 5.971
87 FP1 49 4.018
87 FP1 50 0.600
87 FP1 51 -1.841
87 FP1 52 -3.306
87 FP1 53 -3.794
87 FP1 54 -4.771
87 FP1 55 -6.724
87 FP1 56 -8.189
87 FP1 57 -9.165
87 FP1 58 -8.677
87 FP1 59 -7.212
87 FP1 60 -6.724
87 FP1 61 -7.212
87 FP1 62 -8.189
87 FP1 63 -7.701
87 FP1 64 -5.259
87 FP1 65 -1.841
87 FP1 66 1.577
87 FP1 67 2.553
87 FP1 68 1.577
87 FP1 69 -0.865
87 FP1 70 -2.818
87 FP1 71 -5.259
87 FP1 72 -6.236
87 FP1 73 -7.701
87 FP1 74 -8.189
87 FP1 75 -8.677
87 FP1 76 -8.677
87 FP1 77 -8.677
87 FP1 78 -10.142
87 FP1 79 -13.072
87 FP1 80 -16.978
87 FP1 81 -18.443
87 FP1 82 -16.978
87 FP1 83 -12.583
87 FP1 84 -7.701
87 FP1 85 -4.283
87 FP1 86 -2.818
87 FP1 87 -2.330
87 FP1 88 -1.841
87 FP1 89 -1.353
87 FP1 90 -0.376
87 FP1 91 0.600
87 FP1 92 0.600
87 FP1 93 1.577
87 FP1 94 2.553
87 FP1 95 3.530
87 FP1 96 3.042
87 FP1 97 1.088
87 FP1 98 -1.841
87 FP1 99 -5.259
87 FP1 100 -7.212
87 FP1 101 -7.701
87 FP1 102 -7.701
87 FP1 103 -7.212
87 FP1 104 -6.236
87 FP1 105 -6.236
87 FP1 106 -6.724
87 FP1 107 -6.724
87 FP1 108 -6.724
