# co2a0000370.rd
# 120 trials, 64 chans, 416 samples 368 post_stim samples
# 3.906000 msecs uV
# S2 nomatch, trial 89
# FP1 chan 0
89 FP1 0 2.085
89 FP1 1 1.109
89 FP1 2 1.109
89 FP1 3 1.109
89 FP1 4 0.132
89 FP1 5 -0.844
89 FP1 6 -2.797
89 FP1 7 -4.262
89 FP1 8 -4.262
89 FP1 9 -3.286
89 FP1 10 -2.309
89 FP1 11 -2.309
89 FP1 12 -3.286
89 FP1 13 -3.774
89 FP1 14 -3.286
89 FP1 15 -1.333
89 FP1 16 1.109
89 FP1 17 2.085
89 FP1 18 2.085
89 FP1 19 1.109
89 FP1 20 0.621
89 FP1 21 1.109
89 FP1 22 2.085
89 FP1 23 2.574
89 FP1 24 2.085
89 FP1 25 0.132
89 FP1 26 -2.797
89 FP1 27 -5.239
89 FP1 28 -8.169
89 FP1 29 -10.610
89 FP1 30 -12.563
89 FP1 31 -14.516
89 FP1 32 -15.004
89 FP1 33 -13.540
89 FP1 34 -10.610
89 FP1 35 -7.680
89 FP1 36 -6.215
89 FP1 37 -6.704
89 FP1 38 -8.657
89 FP1 39 -10.610
89 FP1 40 -11.098
89 FP1 41 -9.145
89 FP1 42 -6.215
89 FP1 43 -3.286
89 FP1 44 -1.821
89 FP1 45 -0.844
89 FP1 46 1.109
89 FP1 47 4.527
89 FP1 48 8.433
89 FP1 49 10.874
89 FP1 50 10.874
89 FP1 51 8.921
89 FP1 52 6.480
89 FP1 53 5.503
89 FP1 54 6.480
89 FP1 55 7.456
89 FP1 56 6.968
89 FP1 57 4.527
89 FP1 58 1.597
89 FP1 59 0.132
89 FP1 60 0.621
89 FP1 61 3.550
89 FP1 62 6.968
89 FP1 63 8.921
89 FP1 64 9.410
89 FP1 65 7.945
89 FP1 66 6.480
89 FP1 67 4.038
89 FP1 68 1.597
89 FP1 69 -0.356
89 FP1 70 -0.844
89 FP1 71 0.132
89 FP1 72 3.062
89 FP1 73 5.503
89 FP1 74 6.480
89 FP1 75 5.015
89 FP1 76 3.062
89 FP1 77 2.085
89 FP1 78 2.574
89 FP1 79 3.550
89 FP1 80 3.062
89 FP1 81 2.085
89 FP1 82 0.621
89 FP1 83 0.621
89 FP1 84 2.574
89 FP1 85 4.527
89 FP1 86 5.015
89 FP1 87 3.062
89 FP1 88 1.109
89 FP1 89 1.109
89 FP1 90 3.550
89 FP1 91 6.480
89 FP1 92 8.433
89 FP1 93 7.945
89 FP1 94 5.992
89 FP1 95 4.038
89 FP1 96 3.550
89 FP1 97 5.015
89 FP1 98 6.480
89 FP1 99 7.456
89 FP1 100 7.456
89 FP1 101 7.456
89 FP1 102 8.433
89 FP1 103 9.898
89 FP1 104 12.339
89 FP1 105 13.804
89 FP1 106 14.781
89 FP1 107 14.781
89 FP1 108 14.781
89 FP1 109 14.781
89 FP1 110 16.246
89 FP1 111 16.734
89 FP1 112 16.734
89 FP1 113 14.781
89 FP1 114 12.339
89 FP1 115 9.410
89 FP1 116 6.968
89 FP1 117 5.015
89 FP1 118 3.062
89 FP1 119 1.597
89 FP1 120 0.132
89 FP1 121 -0.356
89 FP1 122 -0.356
89 FP1 123 0.132
89 FP1 124 -0.356
89 FP1 125 -1.333
89 FP1 126 -1.821
89 FP1 127 -0.844
89 FP1 128 1.109
89 FP1 129 3.550
89 FP1 130 6.480
89 FP1 131 7.945
89 FP1 132 8.921
89 FP1 133 8.433
89 FP1 134 6.968
89 FP1 135 5.015
89 FP1 136 3.062
89 FP1 137 3.062
89 FP1 138 4.527
89 FP1 139 6.480
89 FP1 140 7.456
89 FP1 141 6.480
89 FP1 142 4.527
89 FP1 143 3.550
89 FP1 144 5.015
89 FP1 145 7.456
89 FP1 146 9.410
89 FP1 147 9.898
89 FP1 148 8.433
89 FP1 149 6.480
89 FP1 150 5.015
89 FP1 151 5.015
89 FP1 152 5.992
89 FP1 153 6.968
89 FP1 154 7.456
89 FP1 155 7.456
89 FP1 156 6.968
89 FP1 157 6.480
89 FP1 158 5.992
89 FP1 159 5.015
89 FP1 160 5.015
89 FP1 161 5.015
89 FP1 162 6.480
89 FP1 163 7.456
89 FP1 164 8.433
89 FP1 165 8.433
89 FP1 166 7.945
89 FP1 167 7.456
89 FP1 168 7.456
89 FP1 169 6.968
89 FP1 170 5.503
89 FP1 171 3.550
89 FP1 172 2.574
89 FP1 173 3.550
89 FP1 174 5.992
89 FP1 175 7.945
89 FP1 176 8.433
89 FP1 177 7.945
89 FP1 178 6.968
89 FP1 179 6.480
89 FP1 180 7.456
89 FP1 181 7.945
89 FP1 182 7.945
89 FP1 183 6.480
89 FP1 184 5.015
89 FP1 185 3.062
89 FP1 186 2.574
89 FP1 187 2.085
89 FP1 188 1.597
89 FP1 189 1.109
89 FP1 190 1.109
89 FP1 191 1.597
89 FP1 192 2.574
89 FP1 193 4.038
89 FP1 194 5.015
89 FP1 195 5.503
89 FP1 196 6.968
89 FP1 197 7.945
89 FP1 198 8.433
89 FP1 199 8.433
89 FP1 200 8.921
89 FP1 201 10.874
89 FP1 202 13.804
89 FP1 203 17.222
89 FP1 204 20.152
89 FP1 205 21.128
89 FP1 206 21.128
89 FP1 207 21.617
89 FP1 208 24.058
89 FP1 209 28.453
89 FP1 210 32.359
89 FP1 211 35.288
89 FP1 212 36.265
89 FP1 213 36.753
89 FP1 214 37.242
89 FP1 215 39.195
89 FP1 216 40.660
89 FP1 217 41.148
89 FP1 218 40.171
89 FP1 219 38.706
89 FP1 220 36.753
89 FP1 221 35.777
89 FP1 222 35.777
89 FP1 223 35.777
89 FP1 224 35.288
89 FP1 225 33.824
89 FP1 226 30.894
89 FP1 227 27.964
89 FP1 228 25.035
89 FP1 229 24.058
89 FP1 230 24.058
89 FP1 231 26.011
89 FP1 232 28.453
89 FP1 233 30.406
89 FP1 234 31.871
89 FP1 235 31.871
89 FP1 236 30.894
89 FP1 237 28.941
89 FP1 238 27.476
89 FP1 239 26.988
89 FP1 240 27.964
89 FP1 241 29.917
89 FP1 242 31.871
89 FP1 243 33.335
89 FP1 244 33.824
89 FP1 245 33.335
89 FP1 246 32.359
89 FP1 247 31.871
89 FP1 248 31.871
89 FP1 249 32.359
89 FP1 250 34.312
89 FP1 251 37.242
89 FP1 252 40.660
89 FP1 253 44.078
89 FP1 254 45.542
89 FP1 255 46.031
# FP2 chan 1
89 FP2 0 3.052
89 FP2 1 0.122
89 FP2 2 -2.319
89 FP2 3 -3.784
89 FP2 4 -3.784
89 FP2 5 -2.808
89 FP2 6 -1.831
89 FP2 7 -1.343
89 FP2 8 -1.831
89 FP2 9 -3.784
89 FP2 10 -6.226
89 FP2 11 -8.179
89 FP2 12 -7.690
89 FP2 13 -5.249
89 FP2 14 -0.854
89 FP2 15 2.563
89 FP2 16 3.052
89 FP2 17 1.099
89 FP2 18 -2.319
89 FP2 19 -3.296
89 FP2 20 -1.343
89 FP2 21 2.075
89 FP2 22 4.028
89 FP2 23 3.052
89 FP2 24 -1.343
89 FP2 25 -4.761
89 FP2 26 -6.226
89 FP2 27 -5.737
89 FP2 28 -4.272
89 FP2 29 -5.249
89 FP2 30 -8.179
89 FP2 31 -11.597
89 FP2 32 -13.062
89 FP2 33 -12.085
89 FP2 34 -9.644
89 FP2 35 -7.202
89 FP2 36 -5.737
89 FP2 37 -6.714
89 FP2 38 -9.155
89 FP2 39 -11.597
89 FP2 40 -12.573
89 FP2 41 -11.108
89 FP2 42 -8.179
89 FP2 43 -4.761
89 FP2 44 -2.319
89 FP2 45 -0.366
89 FP2 46 1.099
89 FP2 47 3.052
89 FP2 48 5.981
89 FP2 49 7.935
89 FP2 50 8.911
89 FP2 51 7.935
89 FP2 52 7.446
89 FP2 53 6.470
89 FP2 54 5.981
89 FP2 55 3.540
89 FP2 56 0.610
89 FP2 57 -1.831
89 FP2 58 -1.831
89 FP2 59 1.099
89 FP2 60 5.005
89 FP2 61 7.446
89 FP2 62 7.446
89 FP2 63 5.493
89 FP2 64 4.028
89 FP2 65 4.028
89 FP2 66 4.517
89 FP2 67 4.028
89 FP2 68 1.587
89 FP2 69 -1.831
89 FP2 70 -2.319
89 FP2 71 -0.366
89 FP2 72 3.052
89 FP2 73 5.493
89 FP2 74 5.005
89 FP2 75 3.052
89 FP2 76 1.099
89 FP2 77 1.587
89 FP2 78 4.028
89 FP2 79 6.470
89 FP2 80 7.446
89 FP2 81 5.493
89 FP2 82 2.075
89 FP2 83 -0.366
89 FP2 84 -0.854
89 FP2 85 0.610
89 FP2 86 2.075
89 FP2 87 3.052
89 FP2 88 3.052
89 FP2 89 3.540
89 FP2 90 5.493
89 FP2 91 8.423
89 FP2 92 9.399
89 FP2 93 7.446
89 FP2 94 3.052
89 FP2 95 -2.319
89 FP2 96 -5.249
89 FP2 97 -3.784
89 FP2 98 0.122
89 FP2 99 4.028
89 FP2 100 6.470
89 FP2 101 6.958
89 FP2 102 7.935
89 FP2 103 10.376
89 FP2 104 13.306
89 FP2 105 16.235
89 FP2 106 16.235
89 FP2 107 13.794
89 FP2 108 11.841
89 FP2 109 11.353
89 FP2 110 12.817
89 FP2 111 15.259
89 FP2 112 15.747
89 FP2 113 14.282
89 FP2 114 10.376
89 FP2 115 5.981
89 FP2 116 2.563
89 FP2 117 0.122
89 FP2 118 -1.343
89 FP2 119 -1.343
89 FP2 120 -0.366
89 FP2 121 0.122
89 FP2 122 -2.319
89 FP2 123 -6.714
89 FP2 124 -11.108
89 FP2 125 -12.085
89 FP2 126 -8.667
89 FP2 127 -1.831
89 FP2 128 4.028
89 FP2 129 5.981
89 FP2 130 3.540
89 FP2 131 1.099
89 FP2 132 0.610
89 FP2 133 3.540
89 FP2 134 7.446
89 FP2 135 8.911
89 FP2 136 6.958
89 FP2 137 3.540
89 FP2 138 1.587
89 FP2 139 1.587
89 FP2 140 3.540
89 FP2 141 4.028
89 FP2 142 2.563
89 FP2 143 1.587
89 FP2 144 2.075
89 FP2 145 5.005
89 FP2 146 8.423
89 FP2 147 8.423
89 FP2 148 4.517
89 FP2 149 0.122
89 FP2 150 -1.343
89 FP2 151 2.075
89 FP2 152 7.935
89 FP2 153 11.353
89 FP2 154 9.888
89 FP2 155 4.517
89 FP2 156 0.122
89 FP2 157 -0.854
89 FP2 158 2.075
89 FP2 159 5.005
89 FP2 160 5.493
89 FP2 161 2.563
89 FP2 162 0.122
89 FP2 163 -0.854
89 FP2 164 1.587
89 FP2 165 4.517
89 FP2 166 5.005
89 FP2 167 3.540
89 FP2 168 2.075
89 FP2 169 2.563
89 FP2 170 5.981
89 FP2 171 9.888
89 FP2 172 11.841
89 FP2 173 9.888
89 FP2 174 6.470
89 FP2 175 4.028
89 FP2 176 4.028
89 FP2 177 5.981
89 FP2 178 7.446
89 FP2 179 6.958
89 FP2 180 5.493
89 FP2 181 5.005
89 FP2 182 6.470
89 FP2 183 9.399
89 FP2 184 10.864
89 FP2 185 8.423
89 FP2 186 3.052
89 FP2 187 -2.808
89 FP2 188 -5.737
89 FP2 189 -3.784
89 FP2 190 0.610
89 FP2 191 5.493
89 FP2 192 8.423
89 FP2 193 9.399
89 FP2 194 9.399
89 FP2 195 8.423
89 FP2 196 7.446
89 FP2 197 5.493
89 FP2 198 4.028
89 FP2 199 4.517
89 FP2 200 6.958
89 FP2 201 10.864
89 FP2 202 14.771
89 FP2 203 17.212
89 FP2 204 17.212
89 FP2 205 16.724
89 FP2 206 16.724
89 FP2 207 18.677
89 FP2 208 22.095
89 FP2 209 26.489
89 FP2 210 30.884
89 FP2 211 33.813
89 FP2 212 35.767
89 FP2 213 36.255
89 FP2 214 35.767
89 FP2 215 34.790
89 FP2 216 34.790
89 FP2 217 34.790
89 FP2 218 34.790
89 FP2 219 35.278
89 FP2 220 35.767
89 FP2 221 35.767
89 FP2 222 34.302
89 FP2 223 31.860
89 FP2 224 28.931
89 FP2 225 25.513
89 FP2 226 23.071
89 FP2 227 21.606
89 FP2 228 21.118
89 FP2 229 20.630
89 FP2 230 21.118
89 FP2 231 22.095
89 FP2 232 24.048
89 FP2 233 25.024
89 FP2 234 24.536
89 FP2 235 22.583
89 FP2 236 21.606
89 FP2 237 23.071
89 FP2 238 26.001
89 FP2 239 28.931
89 FP2 240 29.419
89 FP2 241 27.466
89 FP2 242 25.513
89 FP2 243 26.001
89 FP2 244 28.442
89 FP2 245 31.372
89 FP2 246 30.884
89 FP2 247 27.954
89 FP2 248 24.048
89 FP2 249 24.048
89 FP2 250 29.419
89 FP2 251 38.696
89 FP2 252 47.974
89 FP2 253 52.856
89 FP2 254 51.392
89 FP2 255 45.532
