# co2a0000443.rd
# 120 trials, 64 chans, 416 samples 368 post_stim samples
# 3.906000 msecs uV
# S2 nomatch, trial 1
# FP1 chan 0
1 FP1 0 -5.463
1 FP1 1 -5.951
1 FP1 2 -5.951
1 FP1 3 -4.974
1 FP1 4 -4.486
1 FP1 5 -3.998
1 FP1 6 -4.486
1 FP1 7 -5.463
1 FP1 8 -5.463
1 FP1 9 -4.486
1 FP1 10 -2.045
1 FP1 11 -0.580
1 FP1 12 -1.068
1 FP1 13 -2.533
1 FP1 14 -4.486
1 FP1 15 -4.486
1 FP1 16 -3.998
1 FP1 17 -3.021
1 FP1 18 -3.510
1 FP1 19 -4.974
1 FP1 20 -6.439
1 FP1 21 -5.951
1 FP1 22 -3.510
1 FP1 23 0.885
1 FP1 24 4.303
1 FP1 25 5.280
1 FP1 26 4.303
1 FP1 27 1.862
1 FP1 28 0.397
1 FP1 29 0.885
1 FP1 30 2.350
1 FP1 31 4.303
1 FP1 32 6.256
1 FP1 33 8.209
1 FP1 34 9.186
1 FP1 35 9.186
1 FP1 36 7.721
1 FP1 37 5.768
1 FP1 38 3.326
1 FP1 39 2.838
1 FP1 40 4.303
1 FP1 41 7.233
1 FP1 42 10.162
1 FP1 43 11.139
1 FP1 44 10.651
1 FP1 45 9.186
1 FP1 46 7.721
1 FP1 47 8.209
1 FP1 48 9.186
1 FP1 49 10.651
1 FP1 50 12.604
1 FP1 51 14.557
1 FP1 52 15.533
1 FP1 53 15.533
1 FP1 54 14.557
1 FP1 55 12.604
1 FP1 56 10.651
1 FP1 57 9.674
1 FP1 58 9.186
1 FP1 59 9.674
1 FP1 60 11.139
1 FP1 61 12.115
1 FP1 62 13.092
1 FP1 63 14.069
1 FP1 64 14.557
1 FP1 65 15.045
1 FP1 66 14.557
1 FP1 67 14.069
1 FP1 68 13.092
1 FP1 69 14.069
1 FP1 70 16.510
1 FP1 71 18.951
1 FP1 72 21.881
1 FP1 73 23.834
1 FP1 74 25.299
1 FP1 75 27.252
1 FP1 76 29.205
1 FP1 77 29.694
1 FP1 78 27.252
1 FP1 79 22.369
1 FP1 80 16.998
1 FP1 81 13.092
1 FP1 82 11.627
1 FP1 83 13.092
1 FP1 84 15.533
1 FP1 85 16.998
1 FP1 86 16.998
1 FP1 87 16.510
1 FP1 88 15.045
1 FP1 89 13.580
1 FP1 90 11.627
1 FP1 91 8.698
1 FP1 92 6.256
1 FP1 93 5.768
1 FP1 94 8.698
1 FP1 95 11.627
1 FP1 96 14.069
1 FP1 97 15.045
1 FP1 98 14.069
1 FP1 99 12.115
1 FP1 100 11.139
1 FP1 101 12.115
1 FP1 102 13.580
1 FP1 103 14.557
1 FP1 104 14.557
1 FP1 105 12.604
1 FP1 106 10.651
1 FP1 107 8.209
1 FP1 108 7.233
1 FP1 109 7.233
1 FP1 110 7.721
1 FP1 111 8.698
1 FP1 112 9.674
1 FP1 113 10.651
1 FP1 114 10.651
1 FP1 115 10.651
1 FP1 116 10.651
1 FP1 117 11.627
1 FP1 118 12.604
1 FP1 119 13.092
1 FP1 120 13.092
1 FP1 121 12.115
1 FP1 122 11.139
1 FP1 123 10.651
1 FP1 124 11.139
1 FP1 125 12.604
1 FP1 126 13.580
1 FP1 127 13.580
1 FP1 128 12.604
1 FP1 129 11.139
1 FP1 130 9.674
1 FP1 131 9.674
1 FP1 132 10.651
1 FP1 133 12.115
1 FP1 134 13.580
1 FP1 135 14.069
1 FP1 136 13.580
1 FP1 137 10.651
1 FP1 138 7.233
1 FP1 139 3.815
1 FP1 140 2.350
1 FP1 141 4.303
1 FP1 142 8.698
1 FP1 143 12.604
1 FP1 144 14.557
1 FP1 145 14.557
1 FP1 146 12.604
1 FP1 147 11.627
1 FP1 148 11.627
1 FP1 149 12.604
1 FP1 150 13.092
1 FP1 151 13.580
1 FP1 152 14.557
1 FP1 153 16.022
1 FP1 154 17.975
1 FP1 155 18.463
1 FP1 156 17.487
1 FP1 157 14.557
1 FP1 158 11.627
1 FP1 159 9.674
1 FP1 160 9.186
1 FP1 161 10.162
1 FP1 162 10.651
1 FP1 163 10.162
1 FP1 164 8.209
1 FP1 165 6.744
1 FP1 166 5.768
1 FP1 167 5.768
1 FP1 168 6.256
1 FP1 169 6.744
1 FP1 170 6.744
1 FP1 171 6.256
1 FP1 172 6.256
1 FP1 173 5.768
1 FP1 174 6.256
1 FP1 175 6.256
1 FP1 176 6.256
1 FP1 177 6.256
1 FP1 178 6.744
1 FP1 179 7.233
1 FP1 180 8.209
1 FP1 181 8.698
1 FP1 182 9.186
1 FP1 183 10.651
1 FP1 184 12.115
1 FP1 185 13.580
1 FP1 186 14.557
1 FP1 187 14.557
1 FP1 188 13.580
1 FP1 189 13.092
1 FP1 190 13.580
1 FP1 191 15.045
1 FP1 192 16.022
1 FP1 193 16.998
1 FP1 194 16.510
1 FP1 195 15.533
1 FP1 196 14.557
1 FP1 197 13.580
1 FP1 198 12.115
1 FP1 199 9.674
1 FP1 200 7.233
1 FP1 201 5.280
1 FP1 202 4.791
1 FP1 203 5.280
1 FP1 204 6.744
1 FP1 205 8.698
1 FP1 206 11.139
1 FP1 207 13.092
1 FP1 208 14.069
1 FP1 209 12.604
1 FP1 210 10.162
1 FP1 211 7.233
1 FP1 212 5.768
1 FP1 213 6.744
1 FP1 214 9.186
1 FP1 215 11.139
1 FP1 216 10.651
1 FP1 217 8.209
1 FP1 218 6.256
